sentence,real_label,pred_label
['1'],O,O
"[',']",O,O
['2018'],O,O
['using'],O,O
['the'],O,O
['modified'],O,O
['retrospective'],O,O
['method'],O,O
['and'],O,O
['we'],O,O
['recognized'],O,O
['a'],O,O
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['adjustment'],O,O
['increasing'],O,O
['retained'],O,O
['earnings'],O,O
['by'],O,O
['$'],O,O
['0.7'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['.'],O,O
,,
['We'],O,O
['adopted'],O,O
['these'],O,O
['new'],O,O
['standards'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['with'],O,O
['a'],O,O
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['adjustment'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['tax'],O,O
['of'],O,O
['$'],O,O
['7.2'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['recorded'],O,O
['to'],O,O
['our'],O,O
['accumulated'],O,O
['deficit'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['As'],O,O
['a'],O,O
['result'],O,O
['of'],O,O
['the'],O,O
['adoption'],O,O
['of'],O,O
['the'],O,O
['revenue'],O,O
['standard'],O,O
['on'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['recognized'],O,O
['our'],O,O
['proportionate'],O,O
['share'],O,O
['of'],O,O
['Amberjack'],O,O
['’'],O,O
['s'],O,O
['cumulative'],O,O
['effect'],O,O
['transition'],O,O
['adjustments'],O,O
['as'],O,O
['a'],O,O
['decrease'],O,O
['to'],O,O
['opening'],O,O
['equity'],O,O
['('],O,O
['deficit'],O,O
[')'],O,O
['in'],O,O
['the'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['9'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['under'],O,O
['the'],O,O
['modified'],O,O
['retrospective'],O,O
['transition'],O,O
['method'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recorded'],O,O
['an'],O,O
['increase'],O,O
['to'],O,O
['opening'],O,O
['retained'],O,O
['earnings'],O,O
['of'],O,O
['$'],O,O
['3.0'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['due'],O,O
['to'],O,O
['the'],O,O
['cumulative'],O,O
['impact'],O,O
['of'],O,O
['adopting'],O,O
['ASC'],O,O
['606'],O,O
['.'],O,O
,,
['Additionally'],O,O
"[',']",O,O
['this'],O,O
['component'],O,O
['includes'],O,O
['a'],O,O
['$'],O,O
['0.7'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['adjustment'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['adoption'],O,O
['of'],O,O
['ASU'],O,O
['2018'],O,O
['-'],O,O
['02'],O,O
['.'],O,O
,,
['The'],O,O
['correction'],O,O
['increased'],O,O
['our'],O,O
['cumulative'],O,O
['effect'],O,O
['adjustment'],O,O
['upon'],O,O
['adoption'],O,O
['of'],O,O
['the'],O,O
['new'],O,O
['revenue'],O,O
['standard'],O,O
['from'],O,O
['$'],O,O
['27'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['to'],O,O
['$'],O,O
['37'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['reconciles'],O,O
['amounts'],O,O
['as'],O,O
['they'],O,O
['would'],O,O
['have'],O,O
['been'],O,O
['reported'],O,O
['under'],O,O
['the'],O,O
['prior'],O,O
['standard'],O,O
['to'],O,O
['current'],O,O
['reporting'],O,O
[':'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['('],O,O
['A'],O,O
[')'],O,O
['Our'],O,O
['Consolidated'],O,O
['Statements'],O,O
['of'],O,O
['Operations'],O,O
['for'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['includes'],O,O
['two'],O,O
['months'],O,O
['of'],O,O
['the'],O,O
['operating'],O,O
['activity'],O,O
['of'],O,O
['Navistar'],O,O
['Defense'],O,O
['prior'],O,O
['to'],O,O
['the'],O,O
['sale'],O,O
['of'],O,O
['a'],O,O
['majority'],O,O
['interest'],O,O
['in'],O,O
['our'],O,O
['former'],O,O
['defense'],O,O
['business'],O,O
['.'],O,O
,,
['Based'],O,O
['on'],O,O
['the'],O,O
['nature'],O,O
['of'],O,O
['the'],O,O
['contracts'],O,O
['with'],O,O
['our'],O,O
['customers'],O,O
['and'],O,O
['our'],O,O
['related'],O,O
['performance'],O,O
['obligations'],O,O
['which'],O,O
['transfer'],O,O
['control'],O,O
"[',']",O,O
['a'],O,O
['$'],O,O
['0.5'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['after'],O,O
['-'],O,O
['tax'],O,O
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['transition'],O,O
['adjustment'],O,O
['was'],O,O
['made'],O,O
['to'],O,O
['increase'],O,O
['the'],O,O
['opening'],O,O
['balance'],O,O
['of'],O,O
['Retained'],O,O
['Earnings'],O,O
['.'],O,O
,,
['In'],O,O
['addition'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recognized'],O,O
['a'],O,O
['$'],O,O
['21.0'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['cumulative'],O,O
['effect'],O,O
['adjustment'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['tax'],O,O
"[',']",O,O
['to'],O,O
['8'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['Accumulated'],O,O
['deficit'],O,O
['on'],O,O
['the'],O,O
['Consolidated'],O,O
['Balance'],O,O
['Sheet'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['unamortized'],O,O
['deferred'],O,O
['lease'],O,O
['costs'],O,O
['incurred'],O,O
['in'],O,O
['prior'],O,O
['periods'],O,O
['which'],O,O
['do'],O,O
['not'],O,O
['meet'],O,O
['the'],O,O
['definition'],O,O
['of'],O,O
['initial'],O,O
['direct'],O,O
['costs'],O,O
['under'],O,O
['Topic'],O,O
['842'],O,O
['.'],O,O
['The'],O,O
['adoption'],O,O
['of'],O,O
['Topic'],O,O
['842'],O,O
['did'],O,O
['not'],O,O
['have'],O,O
['a'],O,O
['significant'],O,O
['impact'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['lease'],O,O
['classification'],O,O
['or'],O,O
['a'],O,O
['material'],O,O
['impact'],O,O
['on'],O,O
['its'],O,O
['Consolidated'],O,O
['Statements'],O,O
['of'],O,O
['Operations'],O,O
['and'],O,O
['liquidity'],O,O
['.'],O,O
,,
['Adoption'],O,O
['of'],O,O
['the'],O,O
['standard'],O,O
['resulted'],O,O
['in'],O,O
['the'],O,O
['recognition'],O,O
['of'],O,O
['Operating'],O,O
['lease'],O,O
['right'],O,O
['-'],O,O
['of'],O,O
['-'],O,O
['use'],O,O
['assets'],O,O
['and'],O,O
['Operating'],O,O
['lease'],O,O
['liabilities'],O,O
['of'],O,O
['$'],O,O
['6.2'],B-OperatingLeaseRightOfUseAsset,B-OperatingLeaseRightOfUseAsset
['billion'],O,O
['and'],O,O
['$'],O,O
['6.1'],B-OperatingLeaseLiability,B-OperatingLeaseLiability
['billion'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['a'],O,O
['reduction'],O,O
['to'],O,O
['Retained'],O,O
['earnings'],O,O
['of'],O,O
['$'],O,O
['65.3'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['tax'],O,O
"[',']",O,O
['as'],O,O
['of'],O,O
['February'],O,O
['3'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['There'],O,O
['was'],O,O
['no'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['adjustment'],O,O
['recorded'],O,O
['to'],O,O
['retained'],O,O
['earnings'],O,O
['upon'],O,O
['adoption'],O,O
['.'],O,O
,,
['As'],O,O
['a'],O,O
['result'],O,O
['of'],O,O
['adoption'],O,O
['of'],O,O
['the'],O,O
['new'],O,O
['revenue'],O,O
['standard'],O,O
['on'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['recognized'],O,O
['our'],O,O
['proportionate'],O,O
['share'],O,O
['of'],O,O
['cumulative'],O,O
['effect'],O,O
['transition'],O,O
['adjustments'],O,O
['as'],O,O
['a'],O,O
['decrease'],O,O
['to'],O,O
['opening'],O,O
['equity'],O,O
['('],O,O
['deficit'],O,O
[')'],O,O
['in'],O,O
['the'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['6.9'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['under'],O,O
['the'],O,O
['modified'],O,O
['retrospective'],O,O
['transition'],O,O
['method'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['due'],O,O
['to'],O,O
['the'],O,O
['Mars'],O,O
['transition'],O,O
['adjustment'],O,O
['on'],O,O
['its'],O,O
['transportation'],O,O
['and'],O,O
['dedication'],O,O
['agreements'],O,O
['which'],O,O
['resulted'],O,O
['in'],O,O
['a'],O,O
['deferral'],O,O
['of'],O,O
['revenue'],O,O
['.'],O,O
,,
['Due'],O,O
['to'],O,O
['the'],O,O
['effects'],O,O
['of'],O,O
['applying'],O,O
['ASC'],O,O
['842'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recognized'],O,O
['a'],O,O
['$'],O,O
['2.9'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['adjustment'],O,O
['to'],O,O
['its'],O,O
['accumulated'],O,O
['deficit'],O,O
['to'],O,O
['adjust'],O,O
['reserves'],O,O
['on'],O,O
['receivables'],O,O
['from'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['rents'],O,O
['.'],O,O
,,
['As'],O,O
['a'],O,O
['result'],O,O
['of'],O,O
['adopting'],O,O
['this'],O,O
['ASU'],O,O
"[',']",O,O
['3'],O,O
['M'],O,O
['recorded'],O,O
['approximately'],O,O
['$'],O,O
['0.8'],B-OperatingLeaseRightOfUseAsset,B-OperatingLeaseRightOfUseAsset
['billion'],O,O
['of'],O,O
['lease'],O,O
['assets'],O,O
['and'],O,O
['lease'],O,O
['liabilities'],O,O
['related'],O,O
['to'],O,O
['its'],O,O
['operating'],O,O
['leases'],O,O
['and'],O,O
['a'],O,O
['$'],O,O
['14'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['adjustment'],O,O
['to'],O,O
['retained'],O,O
['earnings'],O,O
['related'],O,O
['to'],O,O
['transition'],O,O
['upon'],O,O
['this'],O,O
['ASU'],O,O
['’'],O,O
['s'],O,O
['adoption'],O,O
['.'],O,O
,,
['The'],O,O
['carrying'],O,O
['value'],O,O
['of'],O,O
['unrecognized'],O,O
['gains'],O,O
['on'],O,O
['sale'],O,O
['-'],O,O
['leaseback'],O,O
['transactions'],O,O
['executed'],O,O
['prior'],O,O
['to'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
['was'],O,O
['$'],O,O
['21'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
"[',']",O,O
['after'],O,O
['-'],O,O
['tax'],O,O
"[',']",O,O
['and'],O,O
['was'],O,O
['recorded'],O,O
['as'],O,O
['an'],O,O
['increase'],O,O
['to'],O,O
['retained'],O,O
['income'],O,O
['at'],O,O
['the'],O,O
['date'],O,O
['of'],O,O
['adoption'],O,O
['.'],O,O
['Accounting'],O,O
['for'],O,O
['Hedging'],O,O
['Activities'],O,O
['Effective'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
['the'],O,O
['Company'],O,O
['adopted'],O,O
['new'],O,O
['FASB'],O,O
['guidance'],O,O
['intended'],O,O
['to'],O,O
['better'],O,O
['align'],O,O
['hedge'],O,O
['accounting'],O,O
['with'],O,O
['an'],O,O
['organization'],O,O
['’'],O,O
['s'],O,O
['risk'],O,O
['management'],O,O
['activities'],O,O
['.'],O,O
,,
['KKR'],O,O
['also'],O,O
['has'],O,O
['made'],O,O
['the'],O,O
['election'],O,O
['under'],O,O
['ASC'],O,O
['842'],O,O
['to'],O,O
['account'],O,O
['for'],O,O
['lease'],O,O
['and'],O,O
['non'],O,O
['-'],O,O
['lease'],O,O
['components'],O,O
['as'],O,O
['a'],O,O
['single'],O,O
['lease'],O,O
['component'],O,O
['.'],O,O
['Upon'],O,O
['adoption'],O,O
"[',']",O,O
['KKR'],O,O
['recorded'],O,O
['ROU'],O,O
['assets'],O,O
['of'],O,O
['$'],O,O
['153.3'],B-OperatingLeaseRightOfUseAsset,B-OperatingLeaseRightOfUseAsset
['million'],O,O
['and'],O,O
['lease'],O,O
['liabilities'],O,O
['of'],O,O
['$'],O,O
['162.9'],B-OperatingLeaseLiability,B-OperatingLeaseLiability
['million'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['no'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['adjustment'],O,O
['to'],O,O
['retained'],O,O
['earnings'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Further'],O,O
"[',']",O,O
['we'],O,O
['made'],O,O
['an'],O,O
['accounting'],O,O
['policy'],O,O
['election'],O,O
['to'],O,O
['recognize'],O,O
['forfeitures'],O,O
['of'],O,O
['share'],O,O
['-'],O,O
['based'],O,O
['compensation'],O,O
['awards'],O,O
['as'],O,O
['they'],O,O
['occur'],O,O
"[',']",O,O
['the'],O,O
['cumulative'],O,O
['effect'],O,O
['of'],O,O
['which'],O,O
['resulted'],O,O
['in'],O,O
['an'],O,O
['adjustment'],O,O
['of'],O,O
['$'],O,O
['0.4'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['to'],O,O
['opening'],O,O
['retained'],O,O
['earnings'],O,O
['.'],O,O
,,
['As'],O,O
['a'],O,O
['result'],O,O
['of'],O,O
['applying'],O,O
['the'],O,O
['modified'],O,O
['retrospective'],O,O
['method'],O,O
"[',']",O,O
['the'],O,O
['following'],O,O
['adjustments'],O,O
['were'],O,O
['made'],O,O
['to'],O,O
['the'],O,O
['Consolidated'],O,O
['Balance'],O,O
['Sheet'],O,O
['as'],O,O
['of'],O,O
['October'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['('],O,O
['in'],O,O
['millions'],O,O
[')'],O,O
[':'],O,O
['We'],O,O
['recorded'],O,O
['a'],O,O
['net'],O,O
['increase'],O,O
['to'],O,O
['opening'],O,O
['retained'],O,O
['earnings'],O,O
['of'],O,O
['$'],O,O
['6.1'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['as'],O,O
['of'],O,O
['October'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['which'],O,O
['reflects'],O,O
['the'],O,O
['cumulative'],O,O
['impact'],O,O
['of'],O,O
['adopting'],O,O
['the'],O,O
['new'],O,O
['standard'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recorded'],O,O
['$'],O,O
['0.3'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['0.6'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['of'],O,O
['rental'],O,O
['expense'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['included'],O,O
['in'],O,O
['operating'],O,O
['expenses'],O,O
['in'],O,O
['the'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['income'],O,O
['.'],O,O
,,
['Lease'],O,O
['expense'],O,O
['for'],O,O
['all'],O,O
['worldwide'],O,O
['facilities'],O,O
['and'],O,O
['equipment'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['being'],O,O
['recognized'],O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['over'],O,O
['the'],O,O
['terms'],O,O
['of'],O,O
['the'],O,O
['various'],O,O
['leases'],O,O
"[',']",O,O
['was'],O,O
['$'],O,O
['15.5'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['$'],O,O
['8.7'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['6.8'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['during'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['July'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['following'],O,O
['summarizes'],O,O
['our'],O,O
['lease'],O,O
['costs'],O,O
[':'],O,O
['Rent'],O,O
['expense'],O,O
['under'],O,O
['operating'],O,O
['leases'],O,O
['was'],O,O
['$'],O,O
['16'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['53'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['December'],O,O
['28'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['Other'],O,O
['information'],O,O
['related'],O,O
['to'],O,O
['our'],O,O
['operating'],O,O
['leases'],O,O
['was'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['See'],O,O
['Note'],O,O
['7'],O,O
['for'],O,O
['additional'],O,O
['cash'],O,O
['flow'],O,O
['information'],O,O
['related'],O,O
['to'],O,O
['our'],O,O
['operating'],O,O
['leases'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['January'],O,O
['3'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['the'],O,O
['maturities'],O,O
['of'],O,O
['our'],O,O
['lease'],O,O
['liabilities'],O,O
"[',']",O,O
['excluding'],O,O
['lease'],O,O
['liabilities'],O,O
['associated'],O,O
['with'],O,O
['our'],O,O
['discontinued'],O,O
['operations'],O,O
"[',']",O,O
['by'],O,O
['fiscal'],O,O
['year'],O,O
['are'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['13'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['As'],O,O
['of'],O,O
['March'],O,O
['29'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['minimum'],O,O
['future'],O,O
['rentals'],O,O
['on'],O,O
['non'],O,O
['-'],O,O
['cancelable'],O,O
['operating'],O,O
['leases'],O,O
"[',']",O,O
['including'],O,O
['leases'],O,O
['associated'],O,O
['with'],O,O
['our'],O,O
['discontinued'],O,O
['operations'],O,O
['and'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['previous'],O,O
['lease'],O,O
['accounting'],O,O
['standard'],O,O
"[',']",O,O
['by'],O,O
['fiscal'],O,O
['year'],O,O
['were'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['Note'],O,O
['6'],O,O
['.'],O,O
,,
['Rent'],O,O
['expense'],O,O
['for'],O,O
['this'],O,O
['lease'],O,O
['amounted'],O,O
['to'],O,O
['$'],O,O
"['5,986']",B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['and'],O,O
['$'],O,O
['0'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['13'],O,O
['.'],O,O
['Commitments'],O,O
['and'],O,O
['Contingencies'],O,O
['Commitments'],O,O
['Rental'],O,O
['charges'],O,O
['in'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['and'],O,O
['2017'],O,O
['approximated'],O,O
['$'],O,O
['66.1'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['$'],O,O
['65.0'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['65.6'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Rent'],O,O
['expense'],O,O
['under'],O,O
['these'],O,O
['leases'],O,O
['amounted'],O,O
['to'],O,O
['$'],O,O
['615'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['and'],O,O
['$'],O,O
"['1,640']",B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['during'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['419'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['and'],O,O
['$'],O,O
"['1,105']",B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['A'],O,O
['summary'],O,O
['of'],O,O
['approximate'],O,O
['future'],O,O
['minimum'],O,O
['payments'],O,O
['under'],O,O
['these'],O,O
['leases'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['is'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['Minimum'],O,O
['Processing'],O,O
['Commitments'],O,O
['The'],O,O
['Company'],O,O
['has'],O,O
['non'],O,O
['-'],O,O
['exclusive'],O,O
['agreements'],O,O
['with'],O,O
['several'],O,O
['processors'],O,O
['to'],O,O
['provide'],O,O
['services'],O,O
['related'],O,O
['to'],O,O
['transaction'],O,O
['processing'],O,O
['and'],O,O
['transmittal'],O,O
"[',']",O,O
['transaction'],O,O
['authorization'],O,O
['and'],O,O
['data'],O,O
['capture'],O,O
"[',']",O,O
['and'],O,O
['access'],O,O
['to'],O,O
['various'],O,O
['reporting'],O,O
['tools'],O,O
['.'],O,O
,,
['Rent'],O,O
['expense'],O,O
['for'],O,O
