sentence,real_label,pred_label
['five'],B-LesseeOperatingLeaseRenewalTerm,B-LesseeOperatingLeaseRenewalTerm
['years'],I-LesseeOperatingLeaseRenewalTerm,I-LesseeOperatingLeaseRenewalTerm
['each'],O,O
['.'],O,O
,,
['('],O,O
['3'],O,O
[')'],O,O
['Includes'],O,O
['$'],O,O
['0.6'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['retail'],O,O
['areas'],O,O
['of'],O,O
['the'],O,O
['Montrose'],O,O
['Student'],O,O
['Residences'],O,O
['that'],O,O
['have'],O,O
['average'],O,O
['lease'],O,O
['terms'],O,O
['between'],O,O
['two'],B-LesseeOperatingLeaseTermOfContract,B-LesseeOperatingLeaseTermOfContract
['years'],I-LesseeOperatingLeaseTermOfContract,I-LesseeOperatingLeaseTermOfContract
['and'],O,O
['19'],B-LesseeOperatingLeaseTermOfContract,B-LesseeOperatingLeaseTermOfContract
['years'],O,O
['.'],O,O
,,
['Our'],O,O
['leases'],O,O
['have'],O,O
['remaining'],O,O
['terms'],O,O
['of'],O,O
['up'],O,O
['to'],O,O
['ten'],B-LesseeOperatingLeaseTermOfContract,B-LesseeOperatingLeaseTermOfContract
['years'],I-LesseeOperatingLeaseTermOfContract,I-LesseeOperatingLeaseTermOfContract
['and'],O,O
['a'],O,O
['variety'],O,O
['of'],O,O
['renewal'],O,O
['and/or'],O,O
['termination'],O,O
['options'],O,O
['.'],O,O
,,
['Balance'],O,O
['Sheet'],O,O
['Classification'],O,O
['Other'],O,O
['Operating'],O,O
['Lease'],O,O
['Information'],O,O
['Operating'],O,O
['lease'],O,O
['costs'],O,O
['('],O,O
['excluding'],O,O
['short'],O,O
['-'],O,O
['term'],O,O
['leases'],O,O
['and'],O,O
['variable'],O,O
['lease'],O,O
['costs'],O,O
"[',']",O,O
['which'],O,O
['are'],O,O
['immaterial'],O,O
[')'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['were'],O,O
['$'],O,O
['1.6'],B-OperatingLeaseCost,B-OperatingLeaseCost
['million'],O,O
['and'],O,O
['$'],O,O
['4.5'],B-OperatingLeaseCost,B-OperatingLeaseCost
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['paid'],O,O
['cash'],O,O
['of'],O,O
['$'],O,O
['1.2'],B-OperatingLeasePayments,B-OperatingLeasePayments
['million'],O,O
['and'],O,O
['$'],O,O
['3.6'],B-OperatingLeasePayments,B-OperatingLeasePayments
['million'],O,O
['for'],O,O
['amounts'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['measurement'],O,O
['of'],O,O
['lease'],O,O
['liabilities'],O,O
['and'],O,O
['recorded'],O,O
['expense'],O,O
['of'],O,O
['$'],O,O
['1.2'],B-OperatingLeaseExpense,B-OperatingLeaseExpense
['million'],O,O
['and'],O,O
['$'],O,O
['3.6'],B-OperatingLeaseExpense,B-OperatingLeaseExpense
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['in'],O,O
['accordance'],O,O
['with'],O,O
['the'],O,O
['standard'],O,O
['.'],O,O
,,
['Upon'],O,O
['adoption'],O,O
"[',']",O,O
['Federated'],O,O
['recorded'],O,O
['$'],O,O
['133.7'],B-OperatingLeaseLiability,B-OperatingLeaseLiability
['million'],O,O
['as'],O,O
['a'],O,O
['lease'],O,O
['liability'],O,O
['and'],O,O
"[',']",O,O
['after'],O,O
['the'],O,O
['reclassification'],O,O
['of'],O,O
['certain'],O,O
['lease'],O,O
['-'],O,O
['related'],O,O
['liabilities'],O,O
['into'],O,O
['the'],O,O
['right'],O,O
['-'],O,O
['of'],O,O
['-'],O,O
['use'],O,O
['('],O,O
['ROU'],O,O
[')'],O,O
['asset'],O,O
"[',']",O,O
['$'],O,O
['112.2'],B-OperatingLeaseRightOfUseAsset,B-OperatingLeaseRightOfUseAsset
['million'],O,O
['as'],O,O
['a'],O,O
['ROU'],O,O
['asset'],O,O
['on'],O,O
['the'],O,O
['Consolidated'],O,O
['Balance'],O,O
['Sheets'],O,O
"[',']",O,O
['which'],O,O
['consists'],O,O
['primarily'],O,O
['of'],O,O
['Federated'],O,O
"[""'s""]",O,O
['operating'],O,O
['real'],O,O
['estate'],O,O
['leases'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['27'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['operating'],O,O
['leases'],O,O
['was'],O,O
['$'],O,O
['8.6'],B-OperatingLeaseExpense,B-OperatingLeaseExpense
['million'],O,O
"[',']",O,O
['operating'],O,O
['lease'],O,O
['payments'],O,O
['included'],O,O
['in'],O,O
['operating'],O,O
['cash'],O,O
['flows'],O,O
['totaled'],O,O
['$'],O,O
['8.2'],B-OperatingLeasePayments,B-OperatingLeasePayments
['million'],O,O
"[',']",O,O
['and'],O,O
['non'],O,O
['-'],O,O
['cash'],O,O
['additions'],O,O
['to'],O,O
['operating'],O,O
['lease'],O,O
['assets'],O,O
['totaled'],O,O
['$'],O,O
['2.2'],O,O
['million'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['White'],O,O
['Mountains'],O,O
['recognized'],O,O
['$'],O,O
['23.2'],B-OperatingLeaseRightOfUseAsset,B-OperatingLeaseRightOfUseAsset
['million'],O,O
['and'],O,O
['$'],O,O
['21.5'],B-OperatingLeaseRightOfUseAsset,B-OperatingLeaseRightOfUseAsset
['million'],O,O
['of'],O,O
['lease'],O,O
['right'],O,O
['-'],O,O
['of'],O,O
['-'],O,O
['use'],O,O
['assets'],O,O
['and'],O,O
['$'],O,O
['23.2'],B-OperatingLeaseLiability,B-OperatingLeaseLiability
['million'],O,O
['and'],O,O
['$'],O,O
['21.8'],B-OperatingLeaseLiability,B-OperatingLeaseLiability
['million'],O,O
['of'],O,O
['lease'],O,O
['liabilities'],O,O
['.'],O,O
,,
['The'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['discount'],O,O
['rate'],O,O
['was'],O,O
['4.4'],B-OperatingLeaseWeightedAverageDiscountRatePercent,B-OperatingLeaseWeightedAverageDiscountRatePercent
['%'],O,O
['and'],O,O
['4.8'],B-OperatingLeaseWeightedAverageDiscountRatePercent,B-OperatingLeaseWeightedAverageDiscountRatePercent
['%'],O,O
['for'],O,O
['the'],O,O
['leases'],O,O
['outstanding'],O,O
['as'],O,O
['of'],O,O
['March'],O,O
['29'],O,O
"[',']",O,O
['2020'],O,O
['and'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['following'],O,O
['table'],O,O
['summarizes'],O,O
['the'],O,O
['preliminary'],O,O
['amounts'],O,O
['recognized'],O,O
['by'],O,O
['NEP'],O,O
['for'],O,O
['the'],O,O
['estimated'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['assets'],O,O
['acquired'],O,O
['and'],O,O
['liabilities'],O,O
['assumed'],O,O
['in'],O,O
['the'],O,O
['June'],O,O
['2019'],O,O
['acquisition'],O,O
[':'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['('],O,O
['a'],O,O
[')'],O,O
['Includes'],O,O
['a'],O,O
['right'],O,O
['of'],O,O
['use'],O,O
['asset'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['20'],O,O
['million'],O,O
['and'],O,O
['operating'],O,O
['lease'],O,O
['liabilities'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['21'],O,O
['million'],O,O
['primarily'],O,O
['related'],O,O
['to'],O,O
['a'],O,O
['land'],O,O
['use'],O,O
['agreement'],O,O
['that'],O,O
['conveys'],O,O
['exclusive'],O,O
['use'],O,O
['of'],O,O
['the'],O,O
['land'],O,O
['for'],O,O
['one'],O,O
['of'],O,O
['the'],O,O
['acquired'],O,O
['projects'],O,O
"[',']",O,O
['which'],O,O
['were'],O,O
['calculated'],O,O
['based'],O,O
['on'],O,O
['a'],O,O
['discount'],O,O
['rate'],O,O
['of'],O,O
['4.57'],O,O
['%'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['incremental'],O,O
['borrowing'],O,O
['rate'],O,O
['and'],O,O
['a'],O,O
['remaining'],O,O
['lease'],O,O
['term'],O,O
['of'],O,O
['approximately'],O,O
['26'],B-OperatingLeaseWeightedAverageRemainingLeaseTerm1,B-OperatingLeaseWeightedAverageRemainingLeaseTerm1
['years'],O,O
['as'],O,O
['of'],O,O
['the'],O,O
['date'],O,O
['of'],O,O
['acquisition'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['leases'],O,O
['had'],O,O
['remaining'],O,O
['terms'],O,O
['ranging'],O,O
['from'],O,O
['less'],O,O
['than'],O,O
['one'],B-OperatingLeaseWeightedAverageRemainingLeaseTerm1,B-OperatingLeaseWeightedAverageRemainingLeaseTerm1
['year'],I-OperatingLeaseWeightedAverageRemainingLeaseTerm1,I-OperatingLeaseWeightedAverageRemainingLeaseTerm1
['to'],O,O
['approximately'],O,O
['8'],B-OperatingLeaseWeightedAverageRemainingLeaseTerm1,B-OperatingLeaseWeightedAverageRemainingLeaseTerm1
['years'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['rent'],O,O
['expense'],O,O
['was'],O,O
['$'],O,O
['82.8'],B-OperatingLeasesRentExpenseNet,B-OperatingLeasesRentExpenseNet
['million'],O,O
['and'],O,O
['$'],O,O
['71.4'],B-OperatingLeasesRentExpenseNet,B-OperatingLeasesRentExpenseNet
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
