sentence,real_label,pred_label
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['recognized'],O,O
['approximately'],O,O
['$'],O,O
['61'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['thousand'],O,O
['and'],O,O
['$'],O,O
['140'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['thousand'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['for'],O,O
['Company'],O,O
['-'],O,O
['related'],O,O
['travel'],O,O
['by'],O,O
['Dr.'],O,O
,,
['We'],O,O
['incurred'],O,O
['fees'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['45.6'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['million'],O,O
"[',']",O,O
['included'],O,O
['within'],O,O
['the'],O,O
['funds'],O,O
"[""'""]",O,O
['reported'],O,O
['NAV'],O,O
"[',']",O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['in'],O,O
['relation'],O,O
['to'],O,O
['the'],O,O
['direct'],O,O
['investment'],O,O
['in'],O,O
['funds'],O,O
['managed'],O,O
['by'],O,O
['Hillhouse'],O,O
['Capital'],O,O
['and'],O,O
['its'],O,O
['affiliated'],O,O
['entities'],O,O
['as'],O,O
['described'],O,O
['above'],O,O
['.'],O,O
['Monument'],O,O
['Monument'],O,O
['Insurance'],O,O
['Group'],O,O
['Limited'],O,O
['('],O,O
"['""']",O,O
['Monument'],O,O
"['""']",O,O
[')'],O,O
['was'],O,O
['established'],O,O
['in'],O,O
['March'],O,O
['2016'],O,O
['to'],O,O
['focus'],O,O
['primarily'],O,O
['on'],O,O
['the'],O,O
['acquisition'],O,O
['of'],O,O
['European'],O,O
['life'],O,O
['re'],O,O
['-'],O,O
['insurance'],O,O
['companies'],O,O
['or'],O,O
['life'],O,O
['business'],O,O
['portfolios'],O,O
['in'],O,O
['run'],O,O
['-'],O,O
['off'],O,O
['and'],O,O
['to'],O,O
['efficiently'],O,O
['manage'],O,O
['the'],O,O
['run'],O,O
['-'],O,O
['off'],O,O
['of'],O,O
['the'],O,O
['assumed'],O,O
['businesses'],O,O
['and'],O,O
['portfolios'],O,O
['.'],O,O
,,
['Amounts'],O,O
['paid'],O,O
['to'],O,O
['Madison'],O,O
['Square'],O,O
['Park'],O,O
['Conservancy'],O,O
['as'],O,O
['rent'],O,O
['amounted'],O,O
['to'],O,O
['$'],O,O
['199'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['and'],O,O
['$'],O,O
['531'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['for'],O,O
['the'],O,O
['thirteen'],O,O
['and'],O,O
['thirty'],O,O
['-'],O,O
['nine'],O,O
['weeks'],O,O
['ended'],O,O
['September'],O,O
['27'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['For'],O,O
['all'],O,O
['leases'],O,O
"[',']",O,O
['we'],O,O
['incurred'],O,O
['expenses'],O,O
['of'],O,O
['$'],O,O
['0.5'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['million'],O,O
['and'],O,O
['$'],O,O
['0.4'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['reimbursed'],O,O
['approximately'],O,O
['$'],O,O
['37'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['thousand'],O,O
['and'],O,O
['$'],O,O
['79'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['thousand'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['for'],O,O
['Company'],O,O
['-'],O,O
['related'],O,O
['travel'],O,O
['by'],O,O
['Dr.'],O,O
,,
['The'],O,O
['Company'],O,O
['did'],O,O
['not'],O,O
['receive'],O,O
['any'],O,O
['proceeds'],O,O
['from'],O,O
['the'],O,O
['sale'],O,O
['of'],O,O
['the'],O,O
['approximately'],O,O
['6.1'],I-SaleOfStockNumberOfSharesIssuedInTransaction,I-SaleOfStockNumberOfSharesIssuedInTransaction
['million'],O,O
['shares'],O,O
['of'],O,O
['Class'],O,O
['A'],O,O
['common'],O,O
['stock'],O,O
['by'],O,O
['the'],O,O
['Selling'],O,O
['Stockholder'],O,O
['and'],O,O
['the'],O,O
['Selling'],O,O
['LLC'],O,O
['Unitholders'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['month'],O,O
['period'],O,O
['ending'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['issued'],O,O
['and'],O,O
['sold'],O,O
['an'],O,O
['aggregate'],O,O
['of'],O,O
"['262,205']",I-SaleOfStockNumberOfSharesIssuedInTransaction,I-SaleOfStockNumberOfSharesIssuedInTransaction
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['pursuant'],O,O
['to'],O,O
['the'],O,O
['Sales'],O,O
['Agreement'],O,O
['at'],O,O
['a'],O,O
['weighted'],O,O
['average'],O,O
['public'],O,O
['offering'],O,O
['price'],O,O
['of'],O,O
['$'],O,O
['52.81'],I-SaleOfStockPricePerShare,I-SaleOfStockPricePerShare
['per'],O,O
['share'],O,O
['.'],O,O
,,
['Pursuant'],O,O
['to'],O,O
['the'],O,O
['Settlement'],O,O
['Agreement'],O,O
"[',']",O,O
['and'],O,O
['in'],O,O
['consideration'],O,O
['and'],O,O
['full'],O,O
['satisfaction'],O,O
['of'],O,O
['the'],O,O
['outstanding'],O,O
['indebtedness'],O,O
['of'],O,O
['$'],O,O
"['1,410,200']",O,O
['under'],O,O
['the'],O,O
['VPEG'],O,O
['Loan'],O,O
['Documents'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['issued'],O,O
['to'],O,O
['VPEG'],O,O
['('],O,O
['i'],O,O
[')'],O,O
"['1,880,267']",I-SaleOfStockNumberOfSharesIssuedInTransaction,I-SaleOfStockNumberOfSharesIssuedInTransaction
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['VPEG'],O,O
['Shares'],O,O
['”'],O,O
[')'],O,O
['and'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['a'],O,O
['five'],O,O
['year'],O,O
['warrant'],O,O
['to'],O,O
['purchase'],O,O
"['1,880,267']",O,O
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['at'],O,O
['an'],O,O
['exercise'],O,O
['price'],O,O
['of'],O,O
['$'],O,O
['0.75'],O,I-SaleOfStockPricePerShare
['per'],O,O
['share'],O,O
"[',']",O,O
['which'],O,O
['will'],O,O
['contain'],O,O
['a'],O,O
['customary'],O,O
['cashless'],O,O
['exercise'],O,O
['provision'],O,O
['.'],O,O
,,
['Until'],O,O
['settlement'],O,O
['of'],O,O
['the'],O,O
['equity'],O,O
['forwards'],O,O
"[',']",O,O
['EPS'],O,O
['dilution'],O,O
['resulting'],O,O
['from'],O,O
['the'],O,O
['agreements'],O,O
"[',']",O,O
['if'],O,O
