sentence,real_label,pred_label
['of'],O,O
['15'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['In'],O,O
['allocating'],O,O
['the'],O,O
['aggregate'],O,O
['purchase'],O,O
['price'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['estimated'],O,O
['fair'],O,O
['value'],O,O
"[',']",O,O
['we'],O,O
['recorded'],O,O
['a'],O,O
['total'],O,O
['of'],O,O
['$'],O,O
['12.8'],B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles
['million'],O,O
['of'],O,O
['developed'],O,O
['technology'],O,O
['intangible'],O,O
['assets'],O,O
['('],O,O
['to'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['estimated'],O,O
['useful'],O,O
['lives'],O,O
['of'],O,O
['five'],O,O
['to'],O,O
['six'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
[')'],O,O
"[',']",O,O
['$'],O,O
['4.9'],O,O
['million'],O,O
['of'],O,O
['deferred'],O,O
['tax'],O,O
['liabilities'],O,O
['and'],O,O
['a'],O,O
['total'],O,O
['of'],O,O
['$'],O,O
['26.7'],B-Goodwill,B-Goodwill
['million'],O,O
['of'],O,O
['goodwill'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['none'],O,O
['is'],O,O
['deductible'],O,O
['for'],O,O
['income'],O,O
['tax'],O,O
['purposes'],O,O
['.'],O,O
,,
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['the'],O,O
['provisional'],O,O
['allocation'],O,O
['of'],O,O
['the'],O,O
['purchase'],O,O
['price'],O,O
['of'],O,O
['Quantenna'],O,O
['for'],O,O
['the'],O,O
['assets'],O,O
['acquired'],O,O
['and'],O,O
['liabilities'],O,O
['assumed'],O,O
['based'],O,O
['on'],O,O
['their'],O,O
['relative'],O,O
['fair'],O,O
['values'],O,O
['('],O,O
['in'],O,O
['millions'],O,O
[')'],O,O
[':'],O,O
['12'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['ON'],O,O
['SEMICONDUCTOR'],O,O
['CORPORATION'],O,O
['NOTES'],O,O
['TO'],O,O
['CONSOLIDATED'],O,O
['FINANCIAL'],O,O
['STATEMENTS'],O,O
['-'],O,O
['Continued'],O,O
['('],O,O
['unaudited'],O,O
[')'],O,O
['Acquired'],O,O
['intangible'],O,O
['assets'],O,O
['of'],O,O
['$'],O,O
['236.4'],B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
['million'],O,O
['include'],O,O
['developed'],O,O
['technology'],O,O
['of'],O,O
['$'],O,O
['150.0'],O,O
['million'],O,O
['('],O,O
['which'],O,O
['are'],O,O
['estimated'],O,O
['to'],O,O
['have'],O,O
['an'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['ten'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
[')'],O,O
['.'],O,O
,,
['148'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['The'],O,O
['purchase'],O,O
['prices'],O,O
['were'],O,O
['allocated'],O,O
['to'],O,O
['the'],O,O
['net'],O,O
['assets'],O,O
['acquired'],O,O
['during'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2015'],O,O
"[',']",O,O
['as'],O,O
['follows'],O,O
['('],O,O
['$'],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['The'],O,O
['weighted'],O,O
['average'],O,O
['amortization'],O,O
['period'],O,O
['for'],O,O
['intangible'],O,O
['assets'],O,O
['acquired'],O,O
['during'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2015'],O,O
['was'],O,O
['22.6'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['The'],O,O
['trademarks'],O,O
['and'],O,O
['other'],O,O
['intangible'],O,O
['assets'],O,O
['recorded'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['period'],O,O
['of'],O,O
['approximately'],O,O
['six'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['The'],O,O
['acquired'],O,O
['customer'],O,O
['relationships'],O,O
['have'],O,O
['an'],O,O
['estimated'],O,O
['amortization'],O,O
['period'],O,O
['of'],O,O
['seven'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recognized'],O,O
['goodwill'],O,O
['of'],O,O
['$'],O,O
['204'],B-Goodwill,B-Goodwill
['('],O,O
['$'],O,O
['168'],O,O
['of'],O,O
['which'],O,O
['is'],O,O
['expected'],O,O
['to'],O,O
['be'],O,O
['tax'],O,O
['deductible'],O,O
[')'],O,O
['and'],O,O
['other'],O,O
['identifiable'],O,O
['intangible'],O,O
['assets'],O,O
['of'],O,O
['$'],O,O
['155'],B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
"[',']",O,O
['primarily'],O,O
['customer'],O,O
['relationships'],O,O
['and'],O,O
['intellectual'],O,O
['property'],O,O
['with'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['life'],O,O
['of'],O,O
['approximately'],O,O
['nine'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['The'],O,O
['acquired'],O,O
['identified'],O,O
['intangible'],O,O
['assets'],O,O
['consisted'],O,O
['of'],O,O
['developed'],O,O
['technology'],O,O
"[',']",O,O
['client'],O,O
['relationships'],O,O
['and'],O,O
['trade'],O,O
['names'],O,O
['and'],O,O
['were'],O,O
['assigned'],O,O
['estimated'],O,O
['useful'],O,O
['lives'],O,O
['of'],O,O
['seven'],O,O
"[',']",O,O
['eight'],O,O
['and'],O,O
['five'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['life'],O,O
['of'],O,O
['the'],O,O
['amortizable'],O,O
['intangible'],O,O
['assets'],O,O
['recognized'],O,O
['from'],O,O
['the'],O,O
['Flawless'],O,O
['Acquisition'],O,O
['ranges'],O,O
['from'],O,O
['15'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['-'],O,O
['20'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['INTANGIBLE'],O,O
['ASSETS'],O,O
['Amortization'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['intangible'],O,O
['assets'],O,O
['is'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['73'],O,O
['Intangible'],O,O
['assets'],O,O
['consist'],O,O
['of'],O,O
['the'],O,O
['following'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['As'],O,O
['of'],O,O
['September'],O,O
['27'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['our'],O,O
['estimated'],O,O
['amortization'],O,O
['of'],O,O
['our'],O,O
['intangible'],O,O
['assets'],O,O
['in'],O,O
['future'],O,O
['fiscal'],O,O
['years'],O,O
"[',']",O,O
['was'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['Accumulated'],O,O
['amortization'],O,O
['for'],O,O
['the'],O,O
['acquired'],O,O
['technology'],O,O
['and'],O,O
['customer'],O,O
['relationships'],O,O
['was'],O,O
['$'],O,O
['134.8'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['112.9'],O,O
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['as'],O,O
['of'],O,O
['September'],O,O
['27'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['140.0'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['120.5'],O,O
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['as'],O,O
['of'],O,O
['September'],O,O
['28'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
['A'],O,O
['summary'],O,O
['of'],O,O
['the'],O,O
['activity'],O,O
['in'],O,O
['intangible'],O,O
['assets'],O,O
['and'],O,O
['goodwill'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['In'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['impairment'],O,O
['of'],O,O
['certain'],O,O
['customer'],O,O
['relationships'],O,O
['and'],O,O
['acquired'],O,O
['technology'],O,O
['intangible'],O,O
['assets'],O,O
['in'],O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['revised'],O,O
['the'],O,O
['useful'],O,O
['lives'],O,O
['of'],O,O
['these'],O,O
['intangible'],O,O
['assets'],O,O
['to'],O,O
['reflect'],O,O
['the'],O,O
['estimated'],O,O
['period'],O,O
['over'],O,O
['which'],O,O
['these'],O,O
['assets'],O,O
['are'],O,O
['expected'],O,O
['to'],O,O
['contribute'],O,O
['to'],O,O
['future'],O,O
['cash'],O,O
['flows'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['amortization'],O,O
['periods'],O,O
['for'],O,O
['our'],O,O
['customer'],O,O
['relationships'],O,O
['and'],O,O
['acquired'],O,O
['technology'],O,O
['of'],O,O
['nine'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['and'],O,O
['seven'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['definite'],O,O
['-'],O,O
['lived'],O,O
['intangible'],O,O
['assets'],O,O
['consist'],O,O
['of'],O,O
['$'],O,O
['145'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['customer'],O,O
['relationships'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['being'],O,O
['amortized'],O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['over'],O,O
['20'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['36'],O,O
['million'],O,O
['of'],O,O
['other'],O,O
['definite'],O,O
['-'],O,O
['lived'],O,O
['intangible'],O,O
['assets'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['being'],O,O
['amortized'],O,O
['over'],O,O
['a'],O,O
['weighted'],O,O
['average'],O,O
['amortization'],O,O
['period'],O,O
['of'],O,O
['three'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['The'],O,O
['intangible'],O,O
['assets'],O,O
['are'],O,O
['being'],O,O
['amortized'],O,O
['over'],O,O
['their'],O,O
['estimated'],O,O
['useful'],O,O
['lives'],O,O
['that'],O,O
['range'],O,O
['from'],O,O
['six'],O,O
['to'],O,O
['seven'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['In'],O,O
['addition'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recorded'],O,O
['intangible'],O,O
['assets'],O,O
['of'],O,O
['$'],O,O
['9.3'],B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
['million'],O,O
"[',']",O,O
['primarily'],O,O
['consisting'],O,O
['of'],O,O
['client'],O,O
['relationships'],O,O
['that'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['five'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
"[',']",O,O
['as'],O,O
['well'],O,O
['as'],O,O
['fixed'],O,O
['assets'],O,O
['and'],O,O
['technology'],O,O
['of'],O,O
['$'],O,O
['1.9'],O,O
['million'],O,O
"[',']",O,O
['and'],O,O
['deferred'],O,O
['tax'],O,O
['liabilities'],O,O
['of'],O,O
['$'],O,O
['1.8'],O,O
['million'],O,O
['in'],O,O
['relation'],O,O
['to'],O,O
['these'],O,O
['acquisitions'],O,O
['.'],O,O
['The'],O,O
['allocation'],O,O
['of'],O,O
['purchase'],O,O
['price'],O,O
['consideration'],O,O
['is'],O,O
['based'],O,O
['on'],O,O
['preliminary'],O,O
['estimates'],O,O
['of'],O,O
['fair'],O,O
['value'],O,O
[';'],O,O
['such'],O,O
['estimates'],O,O
['and'],O,O
['assumptions'],O,O
['are'],O,O
['subject'],O,O
['to'],O,O
['change'],O,O
['within'],O,O
['the'],O,O
['measurement'],O,O
['period'],O,O
['('],O,O
['up'],O,O
['to'],O,O
['one'],O,O
['year'],O,O
['from'],O,O
['the'],O,O
['acquisition'],O,O
['date'],O,O
[')'],O,O
['.'],O,O
,,
['The'],O,O
['valuation'],O,O
['was'],O,O
['derived'],O,O
['using'],O,O
['an'],O,O
['income'],O,O
['approach'],O,O
"[',']",O,O
['based'],O,O
['on'],O,O
['the'],O,O
['present'],O,O
['value'],O,O
['of'],O,O
['the'],O,O
['estimated'],O,O
['future'],O,O
['cash'],O,O
['flows'],O,O
['derived'],O,O
['from'],O,O
['projections'],O,O
['of'],O,O
['future'],O,O
['operations'],O,O
['attributable'],O,O
['to'],O,O
['the'],O,O
['developed'],O,O
['technology'],O,O
"[',']",O,O
['discounted'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['of'],O,O
['16.0'],O,O
['%'],O,O
['and'],O,O
['are'],O,O
['being'],O,O
['amortized'],O,O
['over'],O,O
['an'],O,O
['estimated'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['seven'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['On'],O,O
['January'],O,O
['2'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['purchased'],O,O
['100'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['percent'],O,O
['of'],O,O
['the'],O,O
['outstanding'],O,O
['shares'],O,O
['of'],O,O
['Sonoscan'],O,O
"[',']",O,O
['Inc.'],O,O
['('],O,O
['“'],O,O
['Sonoscan'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['an'],O,O
['Elk'],O,O
['Grove'],O,O
['Village'],O,O
"[',']",O,O
['Illinois'],O,O
['leading'],O,O
['designer'],O,O
['and'],O,O
['manufacturer'],O,O
['of'],O,O
['acoustic'],O,O
['microscopes'],O,O
['and'],O,O
['sophisticated'],O,O
['acoustic'],O,O
['micro'],O,O
['imaging'],O,O
['systems'],O,O
['used'],O,O
['in'],O,O
['a'],O,O
['variety'],O,O
['of'],O,O
['microelectronic'],O,O
"[',']",O,O
['automotive'],O,O
"[',']",O,O
['aerospace'],O,O
['and'],O,O
['industrial'],O,O
['electronic'],O,O
['assembly'],O,O
['applications'],O,O
['.'],O,O
,,
['The'],O,O
['purchase'],O,O
['of'],O,O
['the'],O,O
['remaining'],O,O
['10'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['%'],O,O
['of'],O,O
['Apex'],O,O
['shares'],O,O
['was'],O,O
['completed'],O,O
['in'],O,O
['the'],O,O
['third'],O,O
['quarter'],O,O
['of'],O,O
['2019'],O,O
['.'],O,O
,,
['Management'],O,O
"[""'s""]",O,O
['estimate'],O,O
['of'],O,O
['the'],O,O
['aggregate'],O,O
['Redemption'],O,O
['Amount'],O,O
['of'],O,O
['all'],O,O
['Put'],O,O
['Rights'],O,O
['that'],O,O
['the'],O,O
['Company'],O,O
['could'],O,O
['be'],O,O
['required'],O,O
['to'],O,O
['pay'],O,O
['is'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['15'],O,O
['Index'],O,O
['As'],O,O
['discussed'],O,O
['in'],O,O
['Note'],O,O
['2'],O,O
"[',']",O,O
['Acquisitions'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
"[',']",O,O
['through'],O,O
['the'],O,O
['FSG'],O,O
"[',']",O,O
['acquired'],O,O
['80.1'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['%'],O,O
['of'],O,O
['the'],O,O
['membership'],O,O
['interests'],O,O
['of'],O,O
['Decavo'],O,O
['in'],O,O
['February'],O,O
['2019'],O,O
['.'],O,O
,,
['-'],O,O
['30'],O,O
['-'],O,O
['Note'],O,O
['19-Acquisitions'],O,O
['Acquisition'],O,O
['of'],O,O
['Sierra'],O,O
['Monitor'],O,O
['Corporation'],O,O
['On'],O,O
['May'],O,O
['20'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['acquired'],O,O
['100'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['%'],O,O
['of'],O,O
['the'],O,O
['common'],O,O
['stock'],O,O
['in'],O,O
['Sierra'],O,O
['Monitor'],O,O
['Corporation'],O,O
['('],O,O
"['""']",O,O
['SMC'],O,O
"['""']",O,O
[')'],O,O
['in'],O,O
['an'],O,O
['all'],O,O
['-'],O,O
['cash'],O,O
['transaction'],O,O
['valued'],O,O
['at'],O,O
['$'],O,O
['33.2'],O,O
['million'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['cash'],O,O
['acquired'],O,O
['.'],O,O
,,
['On'],O,O
['June'],O,O
['11'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['NEP'],O,O
['issued'],O,O
['and'],O,O
['sold'],O,O
['100'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['%'],O,O
['of'],O,O
['the'],O,O
['noncontrolling'],O,O
['Class'],O,O
['B'],O,O
['membership'],O,O
['interest'],O,O
['in'],O,O
['NEP'],O,O
['Renewables'],O,O
['II'],O,O
"[',']",O,O
['LLC'],O,O
['('],O,O
['NEP'],O,O
['Renewables'],O,O
['II'],O,O
[')'],O,O
['for'],O,O
['approximately'],O,O
['$'],O,O
['900'],O,O
['million'],O,O
"[',']",O,O
['under'],O,O
['a'],O,O
['membership'],O,O
['interest'],O,O
['purchase'],O,O
['agreement'],O,O
['dated'],O,O
['as'],O,O
['of'],O,O
['March'],O,O
['4'],O,O
"[',']",O,O
