sentence,real_label,pred_label
[';'],O,O
['however'],O,O
"[',']",O,O
['it'],O,O
['does'],O,O
['not'],O,O
['control'],O,O
['when'],O,O
['or'],O,O
['if'],O,O
['any'],O,O
['collaborator'],O,O
['will'],O,O
['exercise'],O,O
['its'],O,O
['options'],O,O
['for'],O,O
"[',']",O,O
['or'],O,O
['terminate'],O,O
['existing'],O,O
['development'],O,O
['and'],O,O
['commercialization'],O,O
['licenses'],O,O
['.'],O,O
['Contract'],O,O
['Balances'],O,O
['from'],O,O
['Contracts'],O,O
['with'],O,O
['Customers'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['changes'],O,O
['in'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['contract'],O,O
['assets'],O,O
['and'],O,O
['contract'],O,O
['liabilities'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['10'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['The'],O,O
['Company'],O,O
['recognized'],O,O
['the'],O,O
['following'],O,O
['revenues'],O,O
['as'],O,O
['a'],O,O
['result'],O,O
['of'],O,O
['changes'],O,O
['in'],O,O
['contract'],O,O
['asset'],O,O
['and'],O,O
['contract'],O,O
['liability'],O,O
['balances'],O,O
['in'],O,O
['the'],O,O
['respective'],O,O
['periods'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['In'],O,O
['accordance'],O,O
['with'],O,O
['ASC'],O,O
['606'],O,O
"[',']",O,O
['a'],O,O
['contract'],O,O
['asset'],O,O
['of'],O,O
['$'],O,O
"['500,000']",B-RevenueFromContractWithCustomerIncludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['was'],O,O
['recorded'],O,O
['for'],O,O
['a'],O,O
['probable'],O,O
['milestone'],O,O
['in'],O,O
['2018'],O,O
['pursuant'],O,O
['to'],O,O
['a'],O,O
['license'],O,O
['agreement'],O,O
['with'],O,O
['Fusion'],O,O
['Pharmaceuticals'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['subsequently'],O,O
['paid'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['The'],O,O
['total'],O,O
['amount'],O,O
['billed'],O,O
['for'],O,O
['such'],O,O
['services'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['was'],O,O
['$'],O,O
['4.8'],B-RevenueFromRelatedParties,B-RevenueFromRelatedParties
['million'],O,O
['and'],O,O
['$'],O,O
['2.9'],B-RevenueFromRelatedParties,B-RevenueFromRelatedParties
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['10.8'],B-RevenueFromRelatedParties,B-RevenueFromRelatedParties
['million'],O,O
['and'],O,O
['$'],O,O
['6.9'],B-RevenueFromRelatedParties,B-RevenueFromRelatedParties
['million'],O,O
['during'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['expects'],O,O
['to'],O,O
['recognize'],O,O
['$'],O,O
['188'],B-RevenueRemainingPerformanceObligation,B-RevenueRemainingPerformanceObligation
['million'],O,O
['in'],O,O
['the'],O,O
['next'],O,O
['12'],O,O
['months'],O,O
['.'],O,O
['The'],O,O
['revenue'],O,O
['allocated'],O,O
['to'],O,O
['remaining'],O,O
['performance'],O,O
['obligations'],O,O
['did'],O,O
['not'],O,O
['include'],O,O
['amounts'],O,O
['which'],O,O
['have'],O,O
['an'],O,O
['original'],O,O
['expected'],O,O
['duration'],O,O
['of'],O,O
['less'],O,O
['than'],O,O
['one'],O,O
['year'],O,O
['.'],O,O
['NOTE'],O,O
['4'],O,O
[':'],O,O
['Equity'],O,O
['Joint'],O,O
['Ventures'],O,O
['ATMP'],O,O
['Joint'],O,O
['Ventures'],O,O
['The'],O,O
['Company'],O,O
['holds'],O,O
['a'],O,O
['15'],O,O
['%'],O,O
['equity'],O,O
['interest'],O,O
['in'],O,O
['two'],O,O
['joint'],O,O
['ventures'],O,O
['('],O,O
['collectively'],O,O
"[',']",O,O
['the'],O,O
['ATMP'],O,O
['JV'],O,O
[')'],O,O
['with'],O,O
['Tongfu'],O,O
['Microelectronics'],O,O
['Co.'],O,O
"[',']",O,O
['Ltd'],O,O
"[',']",O,O
['a'],O,O
['Chinese'],O,O
['joint'],O,O
['stock'],O,O
['company'],O,O
"[',']",O,O
['and'],O,O
['as'],O,O
['such'],O,O
"[',']",O,O
['the'],O,O
['ATMP'],O,O
['JV'],O,O
['is'],O,O
['a'],O,O
['related'],O,O
['party'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['one'],O,O
['MVPD'],O,O
['included'],O,O
['within'],O,O
['the'],O,O
['local'],O,O
['news'],O,O
"[',']",O,O
['sports'],O,O
"[',']",O,O
['and'],O,O
['other'],O,O
['segments'],O,O
['accounted'],O,O
['for'],O,O
['$'],O,O
['297'],B-Revenues,B-Revenues
['million'],O,O
['of'],O,O
['our'],O,O
['total'],O,O
['revenues'],O,O
['.'],O,O
