sentence,real_label,pred_label
['902.6'],I-BusinessCombinationConsiderationTransferred1,I-BusinessCombinationConsiderationTransferred1
['million'],O,O
['which'],O,O
['was'],O,O
['comprised'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['604.2'],I-PaymentsToAcquireBusinessesGross,I-PaymentsToAcquireBusinessesGross
['million'],O,O
['in'],O,O
['cash'],O,O
['to'],O,O
['the'],O,O
['former'],O,O
['stockholders'],O,O
['and'],O,O
['certain'],O,O
['equity'],O,O
['award'],O,O
['holders'],O,O
['of'],O,O
['KeyW'],O,O
['and'],O,O
['the'],O,O
['assumption'],O,O
['of'],O,O
['KeyW'],O,O
['’'],O,O
['s'],O,O
['debt'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['298.4'],O,O
['million'],O,O
['.'],O,O
,,
['Based'],O,O
['on'],O,O
['our'],O,O
['current'],O,O
['projected'],O,O
['operating'],O,O
['cash'],O,O
['flow'],O,O
['needs'],O,O
"[',']",O,O
['interest'],O,O
['and'],O,O
['debt'],O,O
['repayments'],O,O
"[',']",O,O
['and'],O,O
['revised'],O,O
['maintenance'],O,O
['and'],O,O
['project'],O,O
['capital'],O,O
['expenditures'],O,O
"[',']",O,O
['we'],O,O
['believe'],O,O
['we'],O,O
['have'],O,O
['adequate'],O,O
['cash'],O,O
['for'],O,O
['at'],O,O
['least'],O,O
['the'],O,O
['next'],O,O
['twelve'],O,O
['months'],O,O
['to'],O,O
['fund'],O,O
['our'],O,O
['business'],O,O
['operations'],O,O
"[',']",O,O
['meet'],O,O
['all'],O,O
['of'],O,O
['our'],O,O
['financial'],O,O
['commitments'],O,O
"[',']",O,O
['and'],O,O
['invest'],O,O
['in'],O,O
['key'],O,O
['growth'],O,O
['capital'],O,O
['projects'],O,O
['.'],O,O
['Churchill'],O,O
['Downs'],O,O
['Incorporated'],O,O
['Notes'],O,O
['to'],O,O
['Condensed'],O,O
['Consolidated'],O,O
['Financial'],O,O
['Statements'],O,O
['('],O,O
['Unaudited'],O,O
[')'],O,O
['Acquisitions'],O,O
['of'],O,O
['Presque'],O,O
['Isle'],O,O
['and'],O,O
['Lady'],O,O
['Luck'],O,O
['Nemacolin'],O,O
['On'],O,O
['January'],O,O
['11'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['completed'],O,O
['the'],O,O
['acquisition'],O,O
['of'],O,O
['Presque'],O,O
['Isle'],O,O
['located'],O,O
['in'],O,O
['Erie'],O,O
"[',']",O,O
['Pennsylvania'],O,O
['from'],O,O
['Eldorado'],O,O
['Resorts'],O,O
"[',']",O,O
['Inc.'],O,O
['('],O,O
"['""']",O,O
['ERI'],O,O
"['""']",O,O
[')'],O,O
['for'],O,O
['cash'],O,O
['consideration'],O,O
['of'],O,O
['$'],O,O
['178.9'],I-PaymentsToAcquireBusinessesGross,I-PaymentsToAcquireBusinessesGross
['million'],O,O
['('],O,O
['the'],O,O
"['""']",O,O
['Presque'],O,O
['Isle'],O,O
['Transaction'],O,O
"['""']",O,O
[')'],O,O
['and'],O,O
['$'],O,O
['1.6'],O,O
['million'],O,O
['of'],O,O
['working'],O,O
['capital'],O,O
['and'],O,O
['other'],O,O
['purchase'],O,O
['price'],O,O
['adjustments'],O,O
['.'],O,O
['On'],O,O
['March'],O,O
['8'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['assumed'],O,O
['management'],O,O
['and'],O,O
['acquired'],O,O
['certain'],O,O
['assets'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['management'],O,O
['of'],O,O
['Lady'],O,O
['Luck'],O,O
['Nemacolin'],O,O
['in'],O,O
['Farmington'],O,O
"[',']",O,O
['Pennsylvania'],O,O
"[',']",O,O
['from'],O,O
['ERI'],O,O
['for'],O,O
['cash'],O,O
['consideration'],O,O
['of'],O,O
['$'],O,O
"['100,000']",I-PaymentsToAcquireBusinessesGross,I-PaymentsToAcquireBusinessesGross
['('],O,O
['the'],O,O
"['""']",O,O
['Lady'],O,O
['Luck'],O,O
['Nemacolin'],O,O
['Transaction'],O,O
"['""']",O,O
[')'],O,O
['.'],O,O
