sentence,real_label,pred_label
['of'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['performance'],O,O
['-'],O,O
['based'],O,O
['stock'],O,O
['award'],O,O
['.'],O,O
,,
['Additionally'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['incurred'],O,O
['approximately'],O,O
['$'],O,O
['6.0'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['in'],O,O
['stock'],O,O
['compensation'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['former'],O,O
['Skyline'],O,O
['employees'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['recorded'],O,O
['in'],O,O
['selling'],O,O
"[',']",O,O
['general'],O,O
['and'],O,O
['administrative'],O,O
['expenses'],O,O
['in'],O,O
['the'],O,O
['condensed'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['operations'],O,O
['.'],O,O
,,
['Compensation'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['BGC'],O,O
['RSUs'],O,O
['was'],O,O
['$'],O,O
['0.2'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['and'],O,O
['$'],O,O
['0.2'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['in'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recorded'],O,O
['director'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['these'],O,O
['restricted'],O,O
['share'],O,O
['grants'],O,O
['of'],O,O
['$'],O,O
"['175,000']",B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['and'],O,O
['$'],O,O
"['135,000']",B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['for'],O,O
['the'],O,O
['three'],O,O
['-'],O,O
['month'],O,O
['periods'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
['and'],O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['On'],O,O
['October'],O,O
['25'],O,O
"[',']",O,O
['2016'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['granted'],O,O
"['30,810']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
['restricted'],O,O
['stock'],O,O
['shares'],O,O
['with'],O,O
['a'],O,O
['total'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
"['560,000']",O,O
['to'],O,O
['certain'],O,O
['officers'],O,O
['that'],O,O
['are'],O,O
['being'],O,O
['expensed'],O,O
['over'],O,O
['the'],O,O
['vesting'],O,O
['period'],O,O
['of'],O,O
['three'],O,O
['years'],O,O
['.'],O,O
,,
['This'],O,O
['category'],O,O
['also'],O,O
['includes'],O,O
['employee'],O,O
['stock'],O,O
['-'],O,O
['based'],O,O
['compensation'],O,O
['expense'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['provides'],O,O
['a'],O,O
['summary'],O,O
['of'],O,O
['net'],O,O
['revenue'],O,O
['and'],O,O
['operating'],O,O
['income'],O,O
['by'],O,O
['segment'],O,O
[':'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['All'],O,O
['Other'],O,O
['operating'],O,O
['loss'],O,O
['of'],O,O
['$'],O,O
['52'],O,O
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['29'],O,O
"[',']",O,O
['2019'],O,O
['consisted'],O,O
['of'],O,O
['$'],O,O
['45'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['stock'],O,O
['-'],O,O
['based'],O,O
['compensation'],O,O
['expense'],O,O
['and'],O,O
['$'],O,O
['7'],O,O
['million'],O,O
['contingent'],O,O
['loss'],O,O
['accrual'],O,O
['on'],O,O
['a'],O,O
['legal'],O,O
['matter'],O,O
['.'],O,O
,,
['These'],O,O
['plans'],O,O
['resulted'],O,O
['in'],O,O
['an'],O,O
['expense'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
['of'],O,O
['$'],O,O
['11'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['('],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['-'],O,O
['an'],O,O
['expense'],O,O
['of'],O,O
['$'],O,O
['34'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
[')'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['second'],O,O
['fiscal'],O,O
['quarter'],O,O
['of'],O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['achievement'],O,O
['of'],O,O
['performance'],O,O
['target'],O,O
['estimates'],O,O
['related'],O,O
['to'],O,O
['certain'],O,O
['performance'],O,O
['-'],O,O
['based'],O,O
['grants'],O,O
['were'],O,O
['revised'],O,O
['resulting'],O,O
['in'],O,O
['a'],O,O
['$'],O,O
['0.3'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['increase'],O,O
['to'],O,O
['stock'],O,O
['compensation'],O,O
['expense'],O,O
['.'],O,O
['NOTE'],O,O
['10'],O,O
['-'],O,O
['INCOME'],O,O
['TAXES'],O,O
['As'],O,O
['of'],O,O
['June'],O,O
['29'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['had'],O,O
['gross'],O,O
['unrecognized'],O,O
['income'],O,O
['tax'],O,O
['benefits'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['14.6'],O,O
['million'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['$'],O,O
['12.5'],O,O
['million'],O,O
"[',']",O,O
['if'],O,O
['ultimately'],O,O
['recognized'],O,O
"[',']",O,O
['may'],O,O
['affect'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['effective'],O,O
['income'],O,O
['tax'],O,O
['rate'],O,O
['in'],O,O
['the'],O,O
['periods'],O,O
['settled'],O,O
['.'],O,O
,,
['We'],O,O
['recorded'],O,O
['compensation'],O,O
['expense'],O,O
['for'],O,O
['these'],O,O
['awards'],O,O
['of'],O,O
['$'],O,O
['13.6'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['in'],O,O
['first'],O,O
['six'],O,O
['months'],O,O
['2019'],O,O
['compared'],O,O
['to'],O,O
['$'],O,O
['12.4'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['in'],O,O
['the'],O,O
['same'],O,O
['period'],O,O
['of'],O,O
['2018'],O,O
['.'],O,O
,,
['No'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['compensation'],O,O
['expense'],O,O
['was'],O,O
['recorded'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['October'],O,O
['26'],O,O
"[',']",O,O
['2019'],O,O
['for'],O,O
['the'],O,O
['Fiscal'],O,O
['2017'],O,O
['LTIP'],O,O
['.'],O,O
,,
['The'],O,O
['Merger'],O,O
['was'],O,O
['effected'],O,O
['through'],O,O
['the'],O,O
['issuance'],O,O
['of'],O,O
['100'],B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['million'],O,O
['shares'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['484.0'],O,O
['million'],O,O
['on'],O,O
['the'],O,O
['date'],O,O
['of'],O,O
['closing'],O,O
"[',']",O,O
['and'],O,O
['the'],O,O
['repayment'],O,O
['of'],O,O
['$'],O,O
['53.9'],O,O
['million'],O,O
['of'],O,O
['Fifth'],O,O
['Creek'],O,O
['debt'],O,O
['.'],O,O
,,
['On'],O,O
['August'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['CVR'],O,O
['Energy'],O,O
['completed'],O,O
['an'],O,O
['exchange'],O,O
['offer'],O,O
['whereby'],O,O
['CVR'],O,O
['Refining'],O,O
"[""'s""]",O,O
['public'],O,O
['unitholders'],O,O
['tendered'],O,O
['a'],O,O
['total'],O,O
['of'],O,O
"['21,625,106']",O,O
['common'],O,O
['units'],O,O
['of'],O,O
['CVR'],O,O
['Refining'],O,O
['in'],O,O
['exchange'],O,O
['for'],O,O
"['13,699,549']",B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['shares'],O,O
['of'],O,O
['CVR'],O,O
['Energy'],O,O
['common'],O,O
['stock'],O,O
['.'],O,O
,,
['In'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['Med'],O,O
['Equities'],O,O
['Merger'],O,O
"[',']",O,O
['we'],O,O
['issued'],O,O
['approximately'],O,O
['7.5'],B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['million'],O,O
['shares'],O,O
['of'],O,O
['Omega'],O,O
['common'],O,O
['stock'],O,O
['and'],O,O
['paid'],O,O
['approximately'],O,O
['$'],O,O
['63.7'],O,O
['million'],O,O
['of'],O,O
['cash'],O,O
['consideration'],O,O
['to'],O,O
['former'],O,O
['Med'],O,O
['Equities'],O,O
['stockholders'],O,O
['.'],O,O
,,
['The'],O,O
['$'],O,O
['270'],O,O
['million'],O,O
['consideration'],O,O
['consisted'],O,O
['of'],O,O
['$'],O,O
['245'],O,O
['million'],O,O
['in'],O,O
['cash'],O,O
['and'],O,O
"['562,430']",B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['common'],O,O
['units'],O,O
['representing'],O,O
['limited'],O,O
['partner'],O,O
['interests'],O,O
['in'],O,O
['Noble'],O,O
['Midstream'],O,O
['Partners'],O,O
['.'],O,O
,,
['The'],O,O
['FFKT'],O,O
['acquisition'],O,O
['was'],O,O
['valued'],O,O
['at'],O,O
['$'],O,O
['428.9'],O,O
['million'],O,O
"[',']",O,O
['based'],O,O
['on'],O,O
['Wes'],O,O
['Banco'],O,O
['’'],O,O
['s'],O,O
['closing'],O,O
['stock'],O,O
['price'],O,O
['on'],O,O
['August'],O,O
['20'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['of'],O,O
['$'],O,O
['49.40'],O,O
"[',']",O,O
['and'],O,O
['resulted'],O,O
['in'],O,O
['Wes'],O,O
['Banco'],O,O
['issuing'],O,O
"['7,920,387']",B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['shares'],O,O
['of'],O,O
['its'],O,O
['common'],O,O
['stock'],O,O
['and'],O,O
['$'],O,O
['37.6'],O,O
['million'],O,O
['in'],O,O
['cash'],O,O
['in'],O,O
['exchange'],O,O
['for'],O,O
['all'],O,O
['of'],O,O
['the'],O,O
['outstanding'],O,O
['shares'],O,O
['of'],O,O
['FFKT'],O,O
['common'],O,O
['stock'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['can'],O,O
['issue'],O,O
['Presto'],O,O
['Corp'],O,O
['up'],O,O
['to'],O,O
"['1,027,169']",B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['valued'],O,O
['at'],O,O
['approximately'],O,O
['$'],O,O
"['3,500,000']",O,O
['on'],O,O
['the'],O,O
['closing'],O,O
['date'],O,O
['of'],O,O
['the'],O,O
['transaction'],O,O
['.'],O,O
,,
['Preferred'],O,O
['Stock'],O,O
['In'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['Formation'],O,O
['Transaction'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['issued'],O,O
"['1,000']",B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['shares'],O,O
['of'],O,O
['its'],O,O
['10'],O,O
['%'],O,O
['cumulative'],O,O
['redeemable'],O,O
['preferred'],O,O
['stock'],O,O
['to'],O,O
['Two'],O,O
['Harbors'],O,O
"[',']",O,O
['which'],O,O
['immediately'],O,O
['sold'],O,O
['such'],O,O
['preferred'],O,O
['stock'],O,O
['to'],O,O
['an'],O,O
['unaffiliated'],O,O
['third'],O,O
['-'],O,O
['party'],O,O
['investor'],O,O
['.'],O,O
,,
['As'],O,O
['described'],O,O
['above'],O,O
"[',']",O,O
['at'],O,O
['the'],O,O
['closing'],O,O
['of'],O,O
['the'],O,O
['Acquisition'],O,O
"[',']",O,O
['and'],O,O
['in'],O,O
['accordance'],O,O
['with'],O,O
['the'],O,O
['Merger'],O,O
['Agreement'],O,O
"[',']",O,O
"['523,318']",B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['service'],O,O
['-'],O,O
['based'],O,O
['RSUs'],O,O
['with'],O,O
['respect'],O,O
['to'],O,O
['Wage'],O,O
['Works'],O,O
['common'],O,O
['stock'],O,O
['were'],O,O
['replaced'],O,O
['by'],O,O
['the'],O,O
['Company'],O,O
['and'],O,O
['converted'],O,O
['into'],O,O
['RSUs'],O,O
['with'],O,O
['respect'],O,O
['to'],O,O
['common'],O,O
['stock'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['.'],O,O
,,
['Common'],O,O
['shares'],O,O
['issued'],O,O
['to'],O,O
['Oppenheimer'],O,O
['Funds'],O,O
['employee'],O,O
['shareholders'],O,O
['('],O,O
"['153,574']",B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['shares'],O,O
[')'],O,O
['were'],O,O
['valued'],O,O
['at'],O,O
['the'],O,O
['market'],O,O
['price'],O,O
['on'],O,O
['closing'],O,O
['date'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['$'],O,O
['20.42'],O,O
['.'],O,O
,,
['Business'],O,O
['combinations'],O,O
['Singular'],O,O
['Bio'],O,O
['In'],O,O
['June'],O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['acquired'],O,O
['100'],O,O
['%'],O,O
['of'],O,O
['the'],O,O
['fully'],O,O
['diluted'],O,O
['equity'],O,O
['of'],O,O
['Singular'],O,O
['Bio'],O,O
"[',']",O,O
['a'],O,O
['privately'],O,O
['held'],O,O
['company'],O,O
['developing'],O,O
['single'],O,O
['molecule'],O,O
['detection'],O,O
['technology'],O,O
"[',']",O,O
['for'],O,O
['approximately'],O,O
['$'],O,O
['57.3'],O,O
['million'],O,O
"[',']",O,O
['comprised'],O,O
['of'],O,O
['$'],O,O
['53.9'],O,O
['million'],O,O
['in'],O,O
['the'],O,O
['form'],O,O
['of'],O,O
['2.5'],B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['million'],O,O
['shares'],O,O
['of'],O,O
['our'],O,O
['common'],O,O
['stock'],O,O
['and'],O,O
['the'],O,O
['remainder'],O,O
['in'],O,O
['cash'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['EQM'],O,O
['owned'],O,O
['a'],O,O
['47.2'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['MVP'],O,O
['Southgate'],O,O
['project'],O,O
['and'],O,O
['will'],O,O
['operate'],O,O
['the'],O,O
['pipeline'],O,O
['.'],O,O
['In'],O,O
['September'],O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['MVP'],O,O
['Joint'],O,O
['Venture'],O,O
['issued'],O,O
['a'],O,O
['capital'],O,O
['call'],O,O
['notice'],O,O
['for'],O,O
['the'],O,O
['funding'],O,O
['of'],O,O
['the'],O,O
['MVP'],O,O
['project'],O,O
['to'],O,O
['MVP'],O,O
['Holdco'],O,O
"[',']",O,O
['LLC'],O,O
['('],O,O
['MVP'],O,O
['Holdco'],O,O
[')'],O,O
"[',']",O,O
['a'],O,O
['direct'],O,O
"[',']",O,O
['wholly'],O,O
['-'],O,O
['owned'],O,O
['subsidiary'],O,O
['of'],O,O
['EQM'],O,O
"[',']",O,O
['for'],O,O
['$'],O,O
['254.9'],O,O
['million'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['$'],O,O
['68.8'],O,O
['million'],O,O
['was'],O,O
['paid'],O,O
['in'],O,O
['October'],O,O
['2019'],O,O
['and'],O,O
['$'],O,O
['123.9'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['62.2'],O,O
['million'],O,O
['is'],O,O
['expected'],O,O
['to'],O,O
['be'],O,O
['paid'],O,O
['in'],O,O
['November'],O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Industrial'],O,O
['operations'],O,O
['are'],O,O
['conducted'],O,O
['through'],O,O
['PCT'],O,O
"[',']",O,O
['Kentucky'],O,O
['Trailer'],O,O
"[',']",O,O
['W'],O,O
['&'],O,O
['W|AFCO'],O,O
['Steel'],O,O
['and'],O,O
['a'],O,O
['45'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['percent'],O,O
['equity'],O,O
['interest'],O,O
['in'],O,O
['Wilbert'],O,O
['.'],O,O
,,
['The'],O,O
['LSC'],O,O
['Entity'],O,O
['has'],O,O
['a'],O,O
['30'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['non'],O,O
['-'],O,O
['controlling'],O,O
['equity'],O,O
['interest'],O,O
['in'],O,O
['a'],O,O
['limited'],O,O
['partnership'],O,O
['.'],O,O
,,
['Under'],O,O
['the'],O,O
['terms'],O,O
['of'],O,O
['the'],O,O
['agreement'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['contributed'],O,O
['its'],O,O
['China'],O,O
['business'],O,O
['and'],O,O
['retained'],O,O
['35'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['equity'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['HK'],O,O
['JV'],O,O
['and'],O,O
['China'],O,O
['JV'],O,O
['.'],O,O
,,
['Unamortized'],O,O
['differences'],O,O
['in'],O,O
['the'],O,O
['basis'],O,O
['of'],O,O
['the'],O,O
['initial'],O,O
['investments'],O,O
['and'],O,O
['our'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['separate'],O,O
['net'],O,O
['assets'],O,O
['within'],O,O
['the'],O,O
['financial'],O,O
['statements'],O,O
['of'],O,O
['the'],O,O
['investee'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['into'],O,O
['net'],O,O
['income'],O,O
['over'],O,O
['the'],O,O
['useful'],O,O
['lives'],O,O
['of'],O,O
['the'],O,O
['underlying'],O,O
['pipeline'],O,O
['assets'],O,O
['when'],O,O
['they'],O,O
['are'],O,O
['placed'],O,O
['into'],O,O
['service'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['the'],O,O
['activity'],O,O
['in'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['equity'],O,O
['method'],O,O
['interests'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
[':'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['In'],O,O
['the'],O,O
['second'],O,O
['quarter'],O,O
['of'],O,O
['2019'],O,O
"[',']",O,O
['Altus'],O,O
['Midstream'],O,O
['exercised'],O,O
['its'],O,O
['option'],O,O
['to'],O,O
['acquire'],O,O
['an'],O,O
['additional'],O,O
['1'],O,O
['percent'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['Gulf'],O,O
['Coast'],O,O
['Express'],O,O
['Pipeline'],O,O
['project'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['a'],O,O
['total'],O,O
['ownership'],O,O
['of'],O,O
['16'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['percent'],O,O
['at'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Mr.'],O,O
['Richard'],O,O
['M.'],O,O
['Cashin'],O,O
['Jr.'],O,O
"[',']",O,O
['a'],O,O
['director'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[',']",O,O
['is'],O,O
['the'],O,O
['President'],O,O
['of'],O,O
['OEP'],O,O
"[',']",O,O
['which'],O,O
['owns'],O,O
['21.4'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['of'],O,O
['the'],O,O
['joint'],O,O
['venture'],O,O
['.'],O,O
,,
['We'],O,O
['also'],O,O
['acquired'],O,O
['our'],O,O
['proportionate'],O,O
['share'],O,O
['of'],O,O
['the'],O,O
['approximate'],O,O
['10'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['interest'],O,O
['in'],O,O
['Hulu'],O,O
['previously'],O,O
['held'],O,O
['by'],O,O
['AT'],O,O
['&'],O,O
['T'],O,O
['Inc.'],O,O
['('],O,O
['“'],O,O
['AT'],O,O
['&'],O,O
['T'],O,O
['”'],O,O
[')'],O,O
['for'],O,O
['approximately'],O,O
['$'],O,O
['477'],O,O
['million'],O,O
"[',']",O,O
['increasing'],O,O
['our'],O,O
['ownership'],O,O
['interest'],O,O
['to'],O,O
['approximately'],O,O
['33'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['from'],O,O
['approximately'],O,O
['30'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['.'],O,O
['Following'],O,O
['the'],O,O
['Hulu'],O,O
['Transaction'],O,O
"[',']",O,O
['future'],O,O
['capital'],O,O
['calls'],O,O
['are'],O,O
['limited'],O,O
['to'],O,O
['$'],O,O
['1.5'],O,O
['billion'],O,O
['in'],O,O
['the'],O,O
['aggregate'],O,O
['each'],O,O
['year'],O,O
"[',']",O,O
['with'],O,O
['any'],O,O
['excess'],O,O
['funding'],O,O
['requirements'],O,O
['funded'],O,O
['with'],O,O
['member'],O,O
['loans'],O,O
['.'],O,O
,,
['•'],O,O
['A'],O,O
['pre'],O,O
['-'],O,O
['tax'],O,O
['and'],O,O
['after'],O,O
['tax'],O,O
['gain'],O,O
['of'],O,O
['$'],O,O
['16'],O,O
['million'],O,O
['resulting'],O,O
['from'],O,O
['the'],O,O
['sale'],O,O
['of'],O,O
['1'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['equity'],O,O
['interest'],O,O
['in'],O,O
['Viacom18'],O,O
['to'],O,O
['our'],O,O
['joint'],O,O
['venture'],O,O
['partner'],O,O
['in'],O,O
['the'],O,O
['second'],O,O
['quarter'],O,O
['.'],O,O
['•'],O,O
['A'],O,O
['pre'],O,O
['-'],O,O
['tax'],O,O
['impairment'],O,O
['loss'],O,O
['of'],O,O
['$'],O,O
['46'],O,O
['million'],O,O
['('],O,O
['$'],O,O
['36'],O,O
['million'],O,O
['after'],O,O
['tax'],O,O
[')'],O,O
['in'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['write'],O,O
['-'],O,O
['off'],O,O
['of'],O,O
['a'],O,O
['cost'],O,O
['method'],O,O
['investment'],O,O
['in'],O,O
['the'],O,O
['second'],O,O
['quarter'],O,O
['.'],O,O
,,
['Generation'],O,O
['owns'],O,O
['100'],O,O
['%'],O,O
['of'],O,O
['its'],O,O
['significant'],O,O
['consolidated'],O,O
['subsidiaries'],O,O
"[',']",O,O
['either'],O,O
['directly'],O,O
['or'],O,O
['indirectly'],O,O
"[',']",O,O
['except'],O,O
['for'],O,O
['certain'],O,O
['consolidated'],O,O
['VIEs'],O,O
"[',']",O,O
['including'],O,O
['CENG'],O,O
