sentence,real_label,pred_label
['3.65'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['Of'],O,O
['these'],O,O
['bank'],O,O
['loans'],O,O
"[',']",O,O
['loans'],O,O
['in'],O,O
['the'],O,O
['aggregate'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['25.3'],O,O
['million'],O,O
['bear'],O,O
['fixed'],O,O
['interest'],O,O
['rates'],O,O
['between'],O,O
['1.1'],O,O
['%'],O,O
['and'],O,O
['4.5'],O,O
['%'],O,O
['and'],O,O
['a'],O,O
['loan'],O,O
['in'],O,O
['the'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['0.1'],O,O
['million'],O,O
['bears'],O,O
['a'],O,O
['variable'],O,O
['interest'],O,O
['rate'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['Euribor'],O,O
['rate'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['of'],O,O
['1.5'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['The'],O,O
['applicable'],O,O
['margin'],O,O
['is'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['consolidated'],O,O
['ratio'],O,O
['of'],O,O
['total'],O,O
['net'],O,O
['debt'],O,O
['to'],O,O
['consolidated'],O,O
['EBITDA'],O,O
['at'],O,O
['each'],O,O
['measurement'],O,O
['date'],O,O
['Currently'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['margin'],O,O
['is'],O,O
['0.00'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['for'],O,O
['base'],O,O
['rate'],O,O
['loans'],O,O
['and'],O,O
['0.75'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['for'],O,O
['LIBOR'],O,O
['loans'],O,O
['.'],O,O
,,
['Eurodollar'],O,O
['term'],O,O
['loans'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['per'],O,O
['annum'],O,O
['equal'],O,O
['to'],O,O
['the'],O,O
['Adjusted'],O,O
['LIBO'],O,O
['Rate'],O,O
['plus'],O,O
['1.75'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
[';'],O,O
['('],O,O
['or'],O,O
['the'],O,O
['Adjusted'],O,O
['LIBO'],O,O
['Rate'],O,O
['plus'],O,O
['1.50'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['at'],O,O
['any'],O,O
['time'],O,O
['the'],O,O
['Total'],O,O
['Debt'],O,O
['Ratio'],O,O
['is'],O,O
['less'],O,O
['than'],O,O
['or'],O,O
['equal'],O,O
['to'],O,O
['3.25'],O,O
['to'],O,O
['1'],O,O
['for'],O,O
['Term'],O,O
['A'],O,O
['loans'],O,O
['only'],O,O
[')'],O,O
['.'],O,O
,,
['ABL'],O,O
['Facility'],O,O
['borrowings'],O,O
['initially'],O,O
['bore'],O,O
['interest'],O,O
['at'],O,O
['rates'],O,O
['based'],O,O
['upon'],O,O
['either'],O,O
['a'],O,O
['base'],O,O
['rate'],O,O
['plus'],O,O
['an'],O,O
['applicable'],O,O
['margin'],O,O
['of'],O,O
['1.00'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['or'],O,O
['adjusted'],O,O
['LIBOR'],O,O
['rate'],O,O
['plus'],O,O
['an'],O,O
['applicable'],O,O
['margin'],O,O
['of'],O,O
['2.00'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['in'],O,O
['each'],O,O
['case'],O,O
"[',']",O,O
['subject'],O,O
['to'],O,O
['adjustments'],O,O
['based'],O,O
['upon'],O,O
['average'],O,O
['availability'],O,O
['under'],O,O
['the'],O,O
['ABL'],O,O
['Facility'],O,O
['.'],O,O
,,
['The'],O,O
['new'],O,O
['mortgage'],O,O
['loan'],O,O
['is'],O,O
['interest'],O,O
['only'],O,O
['and'],O,O
['provides'],O,O
['for'],O,O
['an'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['LIBOR'],O,O
['+'],O,O
['2.75'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['Borrowings'],O,O
['under'],O,O
['the'],O,O
['unsecured'],O,O
['revolving'],O,O
['credit'],O,O
['facility'],O,O
['accrue'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['equal'],O,O
['to'],O,O
['adjusted'],O,O
['LIBOR'],O,O
"[',']",O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['ranging'],O,O
['from'],O,O
['0.83'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['1.55'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['per'],O,O
['annum'],O,O
['based'],O,O
['on'],O,O
['our'],O,O
['credit'],O,O
['rating'],O,O
['.'],O,O
,,
['We'],O,O
['pay'],O,O
['interest'],O,O
['on'],O,O
['advances'],O,O
['at'],O,O
['varying'],O,O
['rates'],O,O
"[',']",O,O
['based'],O,O
['upon'],O,O
"[',']",O,O
['at'],O,O
['our'],O,O
['option'],O,O
"[',']",O,O
['either'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['1'],O,O
['-'],O,O
"[',']",O,O
['2'],O,O
['-'],O,O
"[',']",O,O
['3'],O,O
['-'],O,O
"[',']",O,O
['or'],O,O
['6'],O,O
['-'],O,O
['month'],O,O
['LIBOR'],O,O
"[',']",O,O
['plus'],O,O
['a'],O,O
['LIBOR'],O,O
['margin'],O,O
['between'],O,O
['1.80'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['and'],O,O
['2.55'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['depending'],O,O
['upon'],O,O
['our'],O,O
['leverage'],O,O
['ratio'],O,O
['('],O,O
['as'],O,O
['defined'],O,O
['in'],O,O
['the'],O,O
['loan'],O,O
['documents'],O,O
[')'],O,O
"[',']",O,O
['or'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['the'],O,O
['applicable'],O,O
['base'],O,O
['rate'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['the'],O,O
['greatest'],O,O
['of'],O,O
['the'],O,O
['administrative'],O,O
['agent'],O,O
['’'],O,O
['s'],O,O
['prime'],O,O
['rate'],O,O
"[',']",O,O
['the'],O,O
['federal'],O,O
['funds'],O,O
['rate'],O,O
['plus'],O,O
['0.50'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['and'],O,O
['1'],O,O
['-'],O,O
['month'],O,O
['LIBOR'],O,O
['plus'],O,O
['1.00'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['plus'],O,O
['a'],O,O
['base'],O,O
['rate'],O,O
['margin'],O,O
['between'],O,O
['0.80'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['and'],O,O
['1.55'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['depending'],O,O
['upon'],O,O
['our'],O,O
['leverage'],O,O
['ratio'],O,O
['.'],O,O
,,
['Base'],O,O
['Rate'],O,O
['term'],O,O
['loans'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['per'],O,O
['annum'],O,O
['equal'],O,O
['to'],O,O
['the'],O,O
['Adjusted'],O,O
['Base'],O,O
['Rate'],O,O
['plus'],O,O
['0.75'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['('],O,O
['or'],O,O
['the'],O,O
['Adjusted'],O,O
['Base'],O,O
['Rate'],O,O
['plus'],O,O
['0.50'],I-DebtInstrumentBasisSpreadOnVariableRate1,I-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['at'],O,O
['any'],O,O
['time'],O,O
['the'],O,O
['Total'],O,O
['Debt'],O,O
['Ratio'],O,O
['is'],O,O
['less'],O,O
['than'],O,O
['or'],O,O
['equal'],O,O
['to'],O,O
['3.25'],O,O
['to'],O,O
['1'],O,O
['for'],O,O
['Term'],O,O
['A'],O,O
['loans'],O,O
['only'],O,O
[')'],O,O
['.'],O,O
,,
['The'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['these'],O,O
['senior'],O,O
['notes'],O,O
['with'],O,O
['a'],O,O
['notional'],O,O
['value'],O,O
['and'],O,O
['carrying'],O,O
['value'],O,O
['('],O,O
['gross'],O,O
['of'],O,O
['debt'],O,O
['cost'],O,O
[')'],O,O
['of'],O,O
['$'],O,O
['500'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
['was'],O,O
['estimated'],O,O
['using'],O,O
['a'],O,O
['quoted'],O,O
['price'],O,O
['as'],O,O
['provided'],O,O
['in'],O,O
['the'],O,O
['secondary'],O,O
['market'],O,O
"[',']",O,O
['which'],O,O
['considers'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['credit'],O,O
['risk'],O,O
['and'],O,O
['market'],O,O
['related'],O,O
['conditions'],O,O
"[',']",O,O
['and'],O,O
['is'],O,O
['therefore'],O,O
['within'],O,O
['Level'],O,O
['2'],O,O
['of'],O,O
['the'],O,O
['fair'],O,O
['value'],O,O
['hierarchy'],O,O
['.'],O,O
,,
['Senior'],O,O
['Notes'],O,O
['In'],O,O
['September'],O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['completed'],O,O
['the'],O,O
['issuance'],O,O
['of'],O,O
['$'],O,O
['1.0'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['billion'],O,O
"[',']",O,O
['3.55'],O,O
['%'],O,O
['senior'],O,O
['notes'],O,O
['due'],O,O
['December'],O,O
['2029'],O,O
['at'],O,O
['a'],O,O
['public'],O,O
['offering'],O,O
['price'],O,O
['of'],O,O
['99.801'],O,O
['%'],O,O
['.'],O,O
,,
['88'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['In'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['GENEWIZ'],O,O
['acquisition'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['assumed'],O,O
['three'],O,O
['five'],O,O
['year'],O,O
['term'],O,O
['loans'],O,O
['for'],O,O
['a'],O,O
['total'],O,O
['of'],O,O
['$'],O,O
['3.3'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
['and'],O,O
['two'],O,O
['one'],O,O
['year'],O,O
['short'],O,O
['term'],O,O
['loans'],O,O
['for'],O,O
['a'],O,O
['total'],O,O
['of'],O,O
['$'],O,O
['3.2'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
['.'],O,O
,,
['In'],O,O
['2013'],O,O
"[',']",O,O
['after'],O,O
['acquisition'],O,O
"[',']",O,O
['WCS'],O,O
['entered'],O,O
['into'],O,O
['a'],O,O
['second'],O,O
['mortgage'],O,O
['with'],O,O
['Peoples'],O,O
['Bank'],O,O
['of'],O,O
['Commerce'],O,O
"[',']",O,O
['NA'],O,O
['in'],O,O
['the'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
"['120,000']",I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['.'],O,O
,,
['$'],O,O
['300.0'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['Million'],O,O
['Unsecured'],O,O
['Senior'],O,O
['Notes'],O,O
['due'],O,O
['2023As'],O,O
['of'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['HTALP'],O,O
['had'],O,O
['$'],O,O
['300.0'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
['of'],O,O
['unsecured'],O,O
['senior'],O,O
['notes'],O,O
['outstanding'],O,O
['that'],O,O
['are'],O,O
['guaranteed'],O,O
['by'],O,O
['HTA'],O,O
['.'],O,O
,,
['NOTE'],O,O
['7-FIXED'],O,O
['RATE'],O,O
['BOND'],O,O
['On'],O,O
['August'],O,O
['24'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['issued'],O,O
['a'],O,O
['bond'],O,O
['with'],O,O
['a'],O,O
['principal'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
"['1,282,052']",I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['('],O,O
['equivalent'],O,O
['to'],O,O
['HK'],O,O
['$'],O,O
"['10,000,000']",O,O
[')'],O,O
['to'],O,O
['an'],O,O
['individual'],O,O
['investor'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['Piedmont'],O,O
['was'],O,O
['party'],O,O
['to'],O,O
['interest'],O,O
['rate'],O,O
['swap'],O,O
['agreements'],O,O
"[',']",O,O
['all'],O,O
['of'],O,O
['which'],O,O
['are'],O,O
['designated'],O,O
['as'],O,O
['effective'],O,O
['cash'],O,O
['flow'],O,O
['hedges'],O,O
['and'],O,O
['fully'],O,O
['hedge'],O,O
['the'],O,O
['variable'],O,O
['cash'],O,O
['flows'],O,O
['covering'],O,O
['the'],O,O
['entire'],O,O
['outstanding'],O,O
['balance'],O,O
['of'],O,O
['the'],O,O
['Amended'],O,O
['and'],O,O
['Restated'],O,O
['$'],O,O
['300'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['Million'],O,O
['Unsecured'],O,O
['2011'],O,O
['Term'],O,O
['Loan'],O,O
['through'],O,O
['January'],O,O
['2020'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['150'],O,O
['million'],O,O
['of'],O,O
['the'],O,O
['$'],O,O
['250'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['Million'],O,O
['Unsecured'],O,O
['2018'],O,O
['Term'],O,O
['Loan'],O,O
['.'],O,O
,,
['The'],O,O
['Finance'],O,O
['Contract'],O,O
['provides'],O,O
['for'],O,O
['up'],O,O
['to'],O,O
['€'],O,O
['105'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
['('],O,O
['approximately'],O,O
['$'],O,O
['110'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
[')'],O,O
['to'],O,O
['finance'],O,O
['research'],O,O
"[',']",O,O
['development'],O,O
['and'],O,O
['innovation'],O,O
['projects'],O,O
['in'],O,O
['the'],O,O
['field'],O,O
['of'],O,O
['sustainable'],O,O
['water'],O,O
['and'],O,O
['wastewater'],O,O
['solutions'],O,O
['during'],O,O
['the'],O,O
['period'],O,O
['from'],O,O
['2017'],O,O
['through'],O,O
['2019'],O,O
['in'],O,O
['Sweden'],O,O
"[',']",O,O
['Germany'],O,O
"[',']",O,O
['Italy'],O,O
"[',']",O,O
['UK'],O,O
"[',']",O,O
['Hungary'],O,O
['and'],O,O
['Austria'],O,O
['.'],O,O
,,
['Promissory'],O,O
['Notes'],O,O
['Due'],O,O
['July'],O,O
['15'],O,O
"[',']",O,O
['2019'],O,O
['In'],O,O
['June'],O,O
['2017'],O,O
"[',']",O,O
['as'],O,O
['part'],O,O
['of'],O,O
['the'],O,O
['settlement'],O,O
['with'],O,O
['investors'],O,O
['in'],O,O
['two'],O,O
['commodities'],O,O
['investment'],O,O
['vehicles'],O,O
['managed'],O,O
['by'],O,O
['an'],O,O
['affiliate'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['('],O,O
['disclosed'],O,O
['in'],O,O
['Note'],O,O
['9'],O,O
[')'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['issued'],O,O
['a'],O,O
['series'],O,O
['of'],O,O
['promissory'],O,O
['notes'],O,O
"[',']",O,O
['aggregating'],O,O
['to'],O,O
['$'],O,O
['53.9'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
"[',']",O,O
['to'],O,O
['the'],O,O
['investors'],O,O
['of'],O,O
['these'],O,O
['commodities'],O,O
['investment'],O,O
['vehicles'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['$'],O,O
['40.0'],O,O
['million'],O,O
['was'],O,O
['outstanding'],O,O
['under'],O,O
['the'],O,O
['2023'],O,O
['Term'],O,O
['Loan'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['subject'],O,O
['to'],O,O
['an'],O,O
['all'],O,O
['-'],O,O
['in'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['2.40'],O,O
['%'],O,O
"[',']",O,O
['including'],O,O
['the'],O,O
['swap'],O,O
['.'],O,O
['18'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['The'],O,O
['Credit'],O,O
['Agreement'],O,O
"[',']",O,O
['described'],O,O
['below'],O,O
"[',']",O,O
['extended'],O,O
['the'],O,O
['maturity'],O,O
['dates'],O,O
['of'],O,O
['the'],O,O
['$'],O,O
['65.0'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
['unsecured'],O,O
['term'],O,O
['loan'],O,O
['facility'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['$'],O,O
['65'],O,O
['Million'],O,O
['Term'],O,O
['Loan'],O,O
['”'],O,O
[')'],O,O
['and'],O,O
['$'],O,O
['35.0'],I-DebtInstrumentFaceAmount,I-DebtInstrumentFaceAmount
['million'],O,O
['unsecured'],O,O
['term'],O,O
['loan'],O,O
['facility'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['$'],O,O
['35'],O,O
['Million'],O,O
['Term'],O,O
['Loan'],O,O
"[',']",O,O
['”'],O,O
['and'],O,O
['together'],O,O
['with'],O,O
['the'],O,O
['$'],O,O
['65'],O,O
['Million'],O,O
['Term'],O,O
['Loan'],O,O
"[',']",O,O
['the'],O,O
['“'],O,O
['2024'],O,O
['Term'],O,O
['Loan'],O,O
['Facilities'],O,O
['”'],O,O
[')'],O,O
['to'],O,O
['January'],O,O
['2024'],O,O
['.'],O,O
,,
['With'],O,O
['respect'],O,O
['to'],O,O
['the'],O,O
['Revolver'],O,O
"[',']",O,O
['as'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['had'],O,O
['$'],O,O
['7.1'],I-LettersOfCreditOutstandingAmount,I-LettersOfCreditOutstandingAmount
['in'],O,O
['outstanding'],O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
['issued'],O,O
['and'],O,O
['$'],O,O
['892.9'],I-LineOfCreditFacilityCurrentBorrowingCapacity,I-LineOfCreditFacilityCurrentBorrowingCapacity
['of'],O,O
['maximum'],O,O
['borrowing'],O,O
['capacity'],O,O
"[',']",O,O
['all'],O,O
['of'],O,O
['which'],O,O
['was'],O,O
['immediately'],O,O
['available'],O,O
['based'],O,O
['on'],O,O
['our'],O,O
['most'],O,O
['restrictive'],O,O
['covenant'],O,O
['at'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['had'],O,O
['$'],O,O
['150.0'],O,O
['million'],O,O
['outstanding'],O,O
['against'],O,O
['the'],O,O
['New'],O,O
['Facility'],O,O
['at'],O,O
['an'],O,O
['effective'],O,O
['rate'],O,O
['of'],O,O
['4.6'],O,O
['%'],O,O
"[',']",O,O
['as'],O,O
['well'],O,O
['as'],O,O
['a'],O,O
['letter'],O,O
['of'],O,O
['credit'],O,O
['for'],O,O
['$'],O,O
['9.5'],I-LettersOfCreditOutstandingAmount,I-LettersOfCreditOutstandingAmount
['million'],O,O
['.'],O,O
,,
['For'],O,O
['more'],O,O
['information'],O,O
"[',']",O,O
['see'],O,O
['Note'],O,O
['13'],O,O
['.'],O,O
['Credit'],O,O
['Facilities'],O,O
['KMI'],O,O
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['had'],O,O
['no'],O,O
['borrowings'],O,O
['outstanding'],O,O
['under'],O,O
['our'],O,O
['credit'],O,O
['facilities'],O,O
"[',']",O,O
['$'],O,O
['136'],O,O
['million'],O,O
['outstanding'],O,O
['under'],O,O
['our'],O,O
['$'],O,O
['4'],I-LineOfCreditFacilityCurrentBorrowingCapacity,I-LineOfCreditFacilityCurrentBorrowingCapacity
['billion'],O,O
['commercial'],O,O
['paper'],O,O
['program'],O,O
['and'],O,O
['$'],O,O
['84'],I-LettersOfCreditOutstandingAmount,I-LettersOfCreditOutstandingAmount
['million'],O,O
['in'],O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
['.'],O,O
,,
['At'],O,O
['June'],O,O
['29'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['had'],O,O
['no'],I-LineOfCredit,I-LineOfCredit
['outstanding'],O,O
['borrowings'],O,O
['and'],O,O
['no'],I-LettersOfCreditOutstandingAmount,I-LettersOfCreditOutstandingAmount
['outstanding'],O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
['issued'],O,O
['under'],O,O
['this'],O,O
['facility'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['holding'],O,O
['company'],O,O
['subsidiaries'],O,O
['were'],O,O
['in'],O,O
['compliance'],O,O
['with'],O,O
['covenants'],O,O
['contained'],O,O
['in'],O,O
['the'],O,O
['Revolving'],O,O
['Credit'],O,O
['Facility'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
['of'],O,O
['$'],O,O
['54'],I-LettersOfCreditOutstandingAmount,I-LettersOfCreditOutstandingAmount
['million'],O,O
['and'],O,O
['$'],O,O
['45'],I-LettersOfCreditOutstandingAmount,I-LettersOfCreditOutstandingAmount
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['were'],O,O
['issued'],O,O
['under'],O,O
['the'],O,O
['Revolving'],O,O
['Credit'],O,O
['Facility'],O,O
['.'],O,O
['Incremental'],O,O
['Bank'],O,O
['Loan'],O,O
['On'],O,O
['July'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['certain'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['subsidiaries'],O,O
['entered'],O,O
['into'],O,O
['Amendment'],O,O
['No'],O,O
['.'],O,O
,,
['No'],I-LettersOfCreditOutstandingAmount,I-LettersOfCreditOutstandingAmount
['letters'],O,O
['of'],O,O
['credit'],O,O
['were'],O,O
['outstanding'],O,O
['at'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['there'],O,O
['were'],O,O
['$'],O,O
['100'],I-LineOfCredit,I-LineOfCredit
['million'],O,O
['in'],O,O
['outstanding'],O,O
['loans'],O,O
['and'],O,O
['$'],O,O
['10.4'],I-LettersOfCreditOutstandingAmount,I-LettersOfCreditOutstandingAmount
['million'],O,O
['in'],O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
['outstanding'],O,O
['under'],O,O
['the'],O,O
['Revolving'],O,O
['Facility'],O,O
